,district,year,total_pop,urban_pop,pct_urban
968,Chongwe,2009,178218.53125,36757.20703125,0.20624795173341437
969,Kafue,2009,113603.2578125,7334.5703125,0.06456302797764452
970,Luangwa,2009,23792.47265625,113.37902069091797,0.0047653315537649526
971,Lusaka,2009,1473573.75,969257.1875,0.6577595369760082
972,Rufunsa,2009,52155.1328125,5.315845966339111,0.00010192373558801608
973,Shibuyunji,2009,52289.44140625,0.0,0.0
974,Chama,2009,100319.1953125,0.0,0.0
975,Chinsali,2009,91582.3828125,0.0,0.0
976,Isoka,2009,72576.0078125,0.0,0.0
977,Kanchibiya,2009,59237.47265625,38.42350387573242,0.0006486350978999515
978,Lavushimanda,2009,34555.953125,5.228906154632568,0.00015131708668888203
979,Mafinga,2009,68215.4296875,0.0,0.0
980,Mpika,2009,111261.625,1650.213623046875,0.014831831038301616
981,Nakonde,2009,113687.3046875,2267.709716796875,0.019946903684895007
982,Shiwamg'andu,2009,60306.82421875,0.0,0.0
983,Chavuma,2009,34455.57421875,174.32626342773438,0.005059450245146972
984,Ikelenge,2009,31966.62890625,73.31109619140625,0.0022933633823700667
985,Kabompo,2009,43853.0390625,0.0,0.0
986,Kalumbila,2009,65484.9921875,0.0,0.0
987,Kasempa,2009,71515.5546875,236.9400634765625,0.0033131262773799974
988,Manyinga,2009,48622.2421875,0.0,0.0
989,Mufumbwe,2009,57486.64453125,2.9936609268188477,5.2075763879234246e-05
990,Mushindano,2009,25230.779296875,0.0,0.0
991,Mwinilunga,2009,104206.234375,462.85186767578125,0.0044416907534548
992,Solwezi,2009,163605.28125,9506.6171875,0.058107031233137534
993,Zambezi,2009,82033.5078125,26.79074478149414,0.0003265829475770857
994,Chilubi,2009,90054.4921875,70.85789489746094,0.0007868335401850875
995,Kaputa,2009,66252.6640625,1368.1507568359375,0.020650501775223425
996,Kasama,2009,239610.75,991.919677734375,0.004139712753849212
997,Lunte District,2009,59177.76171875,63.60298156738281,0.001074778425545465
998,Lupososhi,2009,49825.2578125,24.51831817626953,0.0004920861276530807
999,Luwingu,2009,63308.13671875,0.0,0.0
1000,Mbala,2009,113534.5,1513.4306640625,0.01333013898033197
1001,Mporokoso,2009,41706.953125,236.97418212890625,0.005681886696893691
1002,Mpulungu,2009,100870.96875,19.98250961303711,0.00019809970956620866
1003,Mungwi,2009,144502.90625,0.0,0.0
1004,Nsama,2009,54733.34765625,121.37505340576172,0.0022175704319796325
1005,Senga Hill,2009,89277.8046875,20.575298309326172,0.0002304637572725505
1006,Chikankanta,2009,68547.640625,0.0,0.0
1007,Choma,2009,199413.21875,9656.845703125,0.04842630675969168
1008,Gwembe,2009,52198.1484375,0.0,0.0
1009,Kalomo,2009,171838.015625,1392.6494140625,0.00810443142628964
1010,Kazungula,2009,106767.171875,0.0,0.0
1011,Livingstone,2009,143079.828125,22810.263671875,0.15942333710344608
1012,Mazabuka,2009,166409.125,5438.1689453125,0.032679511687309815
1013,Monze,2009,198731.609375,7260.6611328125,0.036535008978425126
1014,Namwala,2009,100227.890625,98.0666732788086,0.0009784369666695116
1015,Pemba,2009,52859.34765625,0.0,0.0
1016,Siavonga,2009,48914.17578125,0.0,0.0
1017,Sinazongwe,2009,105693.6171875,0.0,0.0
1018,Zimba,2009,75646.3046875,0.0,0.0
1019,Kalabo,2009,88727.7421875,0.0,0.0
1020,Kaoma,2009,106384.734375,380.1067810058594,0.00357294477670081
1021,Limulunga,2009,50087.87109375,2016.0400390625,0.040250064437537314
1022,Luampa,2009,51353.15234375,44.41368865966797,0.0008648678149759854
1023,Lukulu,2009,57161.6015625,3.527735471725464,6.17151265061786e-05
1024,Mitete,2009,28523.095703125,0.0,0.0
1025,Mongu,2009,144723.640625,13250.05078125,0.09155415607311046
1026,Mulobezi,2009,28088.455078125,9.994101524353027,0.0003558081602051631
1027,Mwandi,2009,31866.943359375,0.0,0.0
1028,Nalolo,2009,53279.140625,124.2764892578125,0.002332554313000661
1029,Nkeyema,2009,37430.04296875,0.0,0.0
1030,Senanga,2009,69680.140625,21.31051254272461,0.00030583337449635936
1031,Sesheke,2009,38302.75390625,0.0,0.0
1032,Shang'ombo,2009,38833.625,0.0,0.0
1033,Sikongo,2009,43007.46484375,5.436246871948242,0.00012640240227361965
1034,Sioma,2009,53616.4921875,93.91239166259766,0.001751557922405303
1035,Chibombo,2010,368134.46875,23531.787109375,0.06392171640237097
1036,Chisamba,2010,112896.2578125,8.558366775512695,7.580735572056405e-05
1037,Chitambo,2010,83293.65625,0.0,0.0
1038,Itezhi-tezhi,2010,77189.140625,72.02771759033203,0.0009331327827609433
1039,Kabwe,2010,210001.390625,40965.4609375,0.19507233173827943
1040,Kapiri Mposhi,2010,202431.484375,3743.4296875,0.018492329387682485
1041,Luano,2010,28125.1171875,5.058417797088623,0.00017985410561548876
1042,Mkushi,2010,133059.375,676.089111328125,0.005081108424927781
1043,Mumbwa,2010,182386.921875,3855.777099609375,0.021140644625012948
1044,Ngabwe,2010,52520.77734375,0.0,0.0
1045,Serenje,2010,88983.5078125,367.4529724121094,0.004129450293040608
1046,Chililabombwe,2010,91974.328125,14812.44140625,0.16104973755414426
1047,Chingola,2010,224140.359375,95666.5,0.4268151450580318
1048,Kalulushi,2010,71650.2734375,5239.421875,0.07312493900766909
1049,Kitwe,2010,577757.25,199740.15625,0.34571639949130883
1050,Luanshya,2010,158730.25,26165.080078125,0.16483990970923942
1051,Lufwanyama,2010,78348.3046875,217.50184631347656,0.0027760887383716125
1052,Masaiti,2010,106782.1640625,0.0,0.0
1053,Mpongwe,2010,95288.5234375,0.0,0.0
1054,Mufulira,2010,143683.734375,43966.9296875,0.3059979605816116
1055,Ndola,2010,476501.8125,171462.65625,0.3598363148933458
1056,Chadiza,2010,73572.40625,567.3719482421875,0.007711749243517334
1057,Chasefu,2010,98166.6796875,0.0,0.0
1058,Chipangali,2010,120859.8984375,0.0,0.0
1059,Chipata,2010,238680.921875,6519.94140625,0.027316558671851326
1060,Kasenengwa,2010,114192.3359375,248.53834533691406,0.0021764888448638497
1061,Katete,2010,165610.28125,986.903076171875,0.0059591896633644234
1062,Lumezi,2010,114556.7890625,0.0,0.0
1063,Lundazi,2010,108481.84375,0.0,0.0
1064,Mambwe,2010,73039.5625,0.0,0.0
1065,Nyimba,2010,82704.3125,0.0,0.0
1066,Petauke,2010,240278.390625,149.19638061523438,0.0006209313298093612
1067,Sinda,2010,169509.984375,258.25408935546875,0.0015235332025289071
1068,Vubwi,2010,30700.537109375,0.0,0.0
1069,Chembe,2010,31096.302734375,0.0,0.0
1070,Chiengi,2010,108370.7578125,3266.819091796875,0.03014483941737339
1071,Chifunabuli,2010,85285.7578125,686.9319458007812,0.008054474315758502
1072,Chipili,2010,31770.404296875,28.09398651123047,0.000884281680796673
1073,Kawambwa,2010,92174.78125,3675.237548828125,0.03987248463177801
1074,Lunga,2010,26697.17578125,0.0,0.0
1075,Mansa,2010,204409.3125,0.0,0.0
1076,Milengi,2010,49967.7578125,0.0,0.0
1077,Mwansabombwe,2010,51218.94921875,935.4495239257812,0.01826373906912046
1078,Mwense,2010,88758.046875,1408.3995361328125,0.015867851825494696
1079,Nchelenge,2010,161061.15625,2216.314697265625,0.013760702759549605
1080,Samfya,2010,89987.0234375,0.0,0.0
1081,Chilanga,2010,196325.4375,1359.97998046875,0.0069271715259452814
1082,Chirundu,2010,38283.0390625,0.0,0.0
1083,Chongwe,2010,185530.953125,38122.83203125,0.20547963231539615
1084,Kafue,2010,117160.6953125,8210.5341796875,0.07007925446147048
1085,Luangwa,2010,24293.900390625,122.7143325805664,0.005051240459844883
1086,Lusaka,2010,1543667.5,1027473.9375,0.6656057327760027
1087,Rufunsa,2010,53659.4296875,5.088749885559082,9.483421488440661e-05
1088,Shibuyunji,2010,54208.171875,0.0,0.0
1089,Chama,2010,104281.9296875,0.0,0.0
1090,Chinsali,2010,92833.4140625,0.0,0.0
1091,Isoka,2010,75357.4375,0.0,0.0
1092,Kanchibiya,2010,62029.08203125,38.46058654785156,0.0006200412014557184
1093,Lavushimanda,2010,34851.140625,5.492239952087402,0.00015759139740027957
1094,Mafinga,2010,70766.1875,0.0,0.0
1095,Mpika,2010,115044.0546875,1492.0947265625,0.012969768238919887
1096,Nakonde,2010,119016.609375,2372.56591796875,0.019934746338582207
1097,Shiwamg'andu,2010,60529.31640625,0.0,0.0
1098,Chavuma,2010,35101.765625,212.94781494140625,0.0060665841489677555
1099,Ikelenge,2010,33219.26171875,92.37300109863281,0.002780706021726382
1100,Kabompo,2010,45323.25390625,0.0,0.0
1101,Kalumbila,2010,67547.7421875,0.0,0.0
1102,Kasempa,2010,73388.625,228.80581665039062,0.0031177286214367776
1103,Manyinga,2010,50671.7890625,0.0,0.0
1104,Mufumbwe,2010,59007.73828125,2.959503173828125,5.015449261454784e-05
1105,Mushindano,2010,26514.615234375,0.0,0.0
1106,Mwinilunga,2010,108217.3046875,436.590087890625,0.004034383310057202
1107,Solwezi,2010,170013.84375,10403.5966796875,0.06119264437657007
1108,Zambezi,2010,84895.796875,29.12489128112793,0.0003430663513767498
1109,Chilubi,2010,92171.84375,70.85619354248047,0.0007687401125951814
1110,Kaputa,2010,68737.9296875,1487.7376708984375,0.021643620598730116
1111,Kasama,2010,247787.265625,1134.4903564453125,0.004578485313132453
1112,Lunte District,2010,60768.2421875,65.84667205810547,0.0010835704586441056
1113,Lupososhi,2010,52063.3125,24.486557006835938,0.00047032268657196824
1114,Luwingu,2010,65165.328125,0.0,0.0
1115,Mbala,2010,116632.984375,1467.20556640625,0.012579679532925868
1116,Mporokoso,2010,42671.78515625,238.35140991210938,0.005585691084620556
1117,Mpulungu,2010,104483.6953125,20.957000732421875,0.00020057675668669296
1118,Mungwi,2010,148332.984375,0.0,0.0
1119,Nsama,2010,55383.28515625,139.33265686035156,0.002515788950894833
1120,Senga Hill,2010,92762.4375,53.88194274902344,0.0005808594965933645
1121,Chikankanta,2010,68541.5078125,0.0,0.0
1122,Choma,2010,204935.28125,11458.111328125,0.05591087712294537
1123,Gwembe,2010,54365.83203125,0.0,0.0
1124,Kalomo,2010,178276.3125,1407.7601318359375,0.007896506900410213
1125,Kazungula,2010,109608.3359375,0.0,0.0
1126,Livingstone,2010,147883.171875,23310.396484375,0.15762710651133713
1127,Mazabuka,2010,169033.34375,5318.232421875,0.031462623313780365
1128,Monze,2010,202187.5625,7309.111328125,0.036150153044774945
1129,Namwala,2010,101936.9765625,152.158447265625,0.001492671770310286
1130,Pemba,2010,51596.77734375,0.0,0.0
1131,Siavonga,2010,50599.078125,0.0,0.0
1132,Sinazongwe,2010,107835.8828125,0.0,0.0
1133,Zimba,2010,79524.375,0.0,0.0
1134,Kalabo,2010,89242.296875,0.0,0.0
1135,Kaoma,2010,104848.703125,368.052490234375,0.0035103199111159726
1136,Limulunga,2010,50704.71875,1928.331298828125,0.03803060832140253
1137,Luampa,2010,52918.25,54.12199401855469,0.0010227472378348621
1138,Lukulu,2010,59129.55078125,3.5308070182800293,5.971307022680188e-05
1139,Mitete,2010,29839.08203125,0.0,0.0
1140,Mongu,2010,144120.421875,13335.4482421875,0.09252990012583878
1141,Mulobezi,2010,28537.6171875,10.451593399047852,0.00036623917583510936
1142,Mwandi,2010,31775.998046875,0.0,0.0
1143,Nalolo,2010,54248.84375,127.10332489013672,0.0023429683676923847
1144,Nkeyema,2010,39862.0078125,0.0,0.0
1145,Senanga,2010,72341.109375,21.007282257080078,0.00029039203902974536
1146,Sesheke,2010,39923.44140625,0.0,0.0
1147,Shang'ombo,2010,37010.62890625,0.0,0.0
1148,Sikongo,2010,43603.546875,5.580774307250977,0.00012798899876768287
1149,Sioma,2010,57232.4765625,131.24371337890625,0.002293168516577877
1150,Chibombo,2011,387699.625,24500.595703125,0.06319478824134793
1151,Chisamba,2011,115839.8984375,26.767623901367188,0.0002310743039524446
1152,Chitambo,2011,82748.3515625,0.0,0.0
1153,Itezhi-tezhi,2011,80509.7421875,74.21569061279297,0.000921822485034808
1154,Kabwe,2011,212512.484375,39957.53515625,0.18802441312455245
1155,Kapiri Mposhi,2011,211837.234375,4904.58544921875,0.023152612729717383
1156,Luano,2011,29168.869140625,5.442134380340576,0.00018657337568020533
1157,Mkushi,2011,138349.625,747.0245361328125,0.005399541459782146
1158,Mumbwa,2011,188420.921875,5069.96875,0.026907674049930927
1159,Ngabwe,2011,49338.08984375,0.0,0.0
1160,Serenje,2011,93114.5703125,518.0346069335938,0.0055634108088028315
1161,Chililabombwe,2011,94298.6328125,14913.12109375,0.1581477975762672
1162,Chingola,2011,228630.953125,97259.0390625,0.425397513911099
1163,Kalulushi,2011,73044.109375,6019.25439453125,0.08240574696624878
1164,Kitwe,2011,591546.6875,202739.84375,0.34272838988723103
1165,Luanshya,2011,161973.734375,27514.359375,0.16986926603358435
1166,Lufwanyama,2011,79559.1328125,237.63546752929688,0.0029869036919914814
1167,Masaiti,2011,106147.1796875,0.0,0.0
1168,Mpongwe,2011,98301.109375,0.0,0.0
1169,Mufulira,2011,148395.765625,46373.828125,0.3125010200236298
1170,Ndola,2011,490968.15625,177523.75,0.36157894914391403
1171,Chadiza,2011,74635.4296875,606.9144287109375,0.008131720166308415
1172,Chasefu,2011,100242.96875,0.0,0.0
1173,Chipangali,2011,122540.140625,0.0,0.0
1174,Chipata,2011,246501.78125,7047.7900390625,0.028591233715729997
1175,Kasenengwa,2011,113812.40625,211.9951171875,0.001862671427241703
1176,Katete,2011,170061.484375,1054.218505859375,0.006199043303272208
1177,Lumezi,2011,118637.9921875,0.0,0.0
1178,Lundazi,2011,111497.125,0.0,0.0
1179,Mambwe,2011,75854.7890625,0.0,0.0
1180,Nyimba,2011,84249.3359375,0.0,0.0
1181,Petauke,2011,256655.84375,150.72784423828125,0.000587276104981659
1182,Sinda,2011,167111.171875,300.1746520996094,0.0017962572384097786
1183,Vubwi,2011,32220.431640625,0.0,0.0
1184,Chembe,2011,41091.32421875,0.0,0.0
1185,Chiengi,2011,111396.3828125,2653.82568359375,0.023823266219160925
1186,Chifunabuli,2011,87020.078125,607.90283203125,0.006985776675102818
1187,Chipili,2011,32319.544921875,27.220226287841797,0.000842221830587045
1188,Kawambwa,2011,94698.359375,3323.7568359375,0.035098357119109275
1189,Lunga,2011,27292.18359375,0.0,0.0
1190,Mansa,2011,219158.5625,0.0,0.0
1191,Milengi,2011,47160.95703125,0.0,0.0
1192,Mwansabombwe,2011,52297.87890625,745.8324584960938,0.014261237245072304
1193,Mwense,2011,89561.875,922.4977416992188,0.010300116446861109
1194,Nchelenge,2011,165976.5,2050.55029296875,0.01235446158322865
1195,Samfya,2011,91392.8359375,0.0,0.0
1196,Chilanga,2011,210493.546875,1558.713134765625,0.0074050400019685875
1197,Chirundu,2011,39954.20703125,0.0,0.0
1198,Chongwe,2011,194522.515625,43302.67578125,0.222610095505493
1199,Kafue,2011,119707.28125,8969.7099609375,0.07493036235786618
1200,Luangwa,2011,24841.005859375,107.44683837890625,0.004325381950600676
1201,Lusaka,2011,1608119.5,1069707.25,0.6651913928038308
1202,Rufunsa,2011,55122.0234375,4.323354721069336,7.8432438641723e-05
1203,Shibuyunji,2011,55709.30078125,0.0,0.0
1204,Chama,2011,108790.125,0.0,0.0
1205,Chinsali,2011,93925.421875,0.0,0.0
1206,Isoka,2011,77954.90625,0.0,0.0
1207,Kanchibiya,2011,63240.2734375,34.18112564086914,0.0005404961709194719
1208,Lavushimanda,2011,37045.94921875,5.332578659057617,0.00014394498646990125
1209,Mafinga,2011,73526.7265625,0.0,0.0
1210,Mpika,2011,118897.0390625,1927.6275634765625,0.016212578367601538
1211,Nakonde,2011,124150.484375,3164.703125,0.025490864098773276
1212,Shiwamg'andu,2011,60948.859375,0.0,0.0
1213,Chavuma,2011,35441.18359375,253.6519775390625,0.007156983819913781
1214,Ikelenge,2011,34533.65234375,107.42594146728516,0.0031107610743850967
1215,Kabompo,2011,47055.65625,0.0,0.0
1216,Kalumbila,2011,71038.046875,0.0,0.0
1217,Kasempa,2011,75381.9765625,238.6990966796875,0.0031665274322142446
1218,Manyinga,2011,52440.94140625,0.0,0.0
1219,Mufumbwe,2011,60603.609375,2.685537338256836,4.4313158340774744e-05
1220,Mushindano,2011,26547.375,0.0,0.0
1221,Mwinilunga,2011,112454.859375,494.2823791503906,0.004395384796152929
1222,Solwezi,2011,176772.875,13272.75,0.07508363486196623
1223,Zambezi,2011,88432.2890625,26.471263885498047,0.00029933934953090875
1224,Chilubi,2011,93692.984375,74.8201675415039,0.0007985674492130714
1225,Kaputa,2011,72290.9609375,1648.214111328125,0.022799726133853827
1226,Kasama,2011,255654.53125,1580.9425048828125,0.006183901756612469
1227,Lunte District,2011,62319.046875,62.63135528564453,0.0010050114439534186
1228,Lupososhi,2011,54722.0390625,28.645517349243164,0.0005234731351389536
1229,Luwingu,2011,67234.140625,0.0,0.0
1230,Mbala,2011,119926.7734375,1528.236572265625,0.012743080868944311
1231,Mporokoso,2011,43737.49609375,271.1522216796875,0.006199536916756298
1232,Mpulungu,2011,108270.859375,30.267330169677734,0.00027955195280057537
1233,Mungwi,2011,153311.5625,0.0,0.0
1234,Nsama,2011,55673.26953125,141.6547393798828,0.002544394115390879
1235,Senga Hill,2011,96456.15625,25.259220123291016,0.00026187255542116855
1236,Chikankanta,2011,65963.125,0.0,0.0
1237,Choma,2011,210526.984375,14001.943359375,0.0665090197389334
1238,Gwembe,2011,56310.41015625,0.0,0.0
1239,Kalomo,2011,186468.53125,1903.990478515625,0.010210787127201255
1240,Kazungula,2011,113775.796875,0.0,0.0
1241,Livingstone,2011,152230.5,25792.140625,0.1694282067325536
1242,Mazabuka,2011,172905.3125,5713.5595703125,0.033044441999504785
1243,Monze,2011,204817.578125,8925.6572265625,0.043578570297883215
1244,Namwala,2011,103970.2421875,193.05886840820312,0.001856866583613806
1245,Pemba,2011,51681.6796875,0.0,0.0
1246,Siavonga,2011,52621.97265625,0.0,0.0
1247,Sinazongwe,2011,110255.546875,0.0,0.0
1248,Zimba,2011,82863.0625,0.0,0.0
1249,Kalabo,2011,89265.8515625,0.0,0.0
1250,Kaoma,2011,107722.859375,513.5993041992188,0.004767783803540712
1251,Limulunga,2011,51249.32421875,2166.48388671875,0.042273413742422064
1252,Luampa,2011,54128.015625,51.4217643737793,0.0009500027625256084
1253,Lukulu,2011,61781.26953125,4.021085262298584,6.508583091295416e-05
1254,Mitete,2011,30536.27734375,0.0,0.0
1255,Mongu,2011,147685.546875,15635.48046875,0.105870078688091
1256,Mulobezi,2011,28561.943359375,10.621877670288086,0.00037188917913043984
1257,Mwandi,2011,32115.759765625,0.0,0.0
1258,Nalolo,2011,54731.9921875,154.42959594726562,0.0028215599282084077
1259,Nkeyema,2011,38417.8984375,0.0,0.0
1260,Senanga,2011,70078.9765625,22.071401596069336,0.0003149503985176629
1261,Sesheke,2011,41530.92578125,0.0,0.0
1262,Shang'ombo,2011,40817.75390625,0.0,0.0
1263,Sikongo,2011,44925.4140625,6.745517730712891,0.0001501492612027696
1264,Sioma,2011,56656.328125,95.24451446533203,0.001681092256017642
1265,Chibombo,2012,389846.09375,25775.091796875,0.06611607044446627
1266,Chisamba,2012,116651.0234375,24.6004638671875,0.00021088939592860142
1267,Chitambo,2012,85709.46875,0.0,0.0
1268,Itezhi-tezhi,2012,84222.7734375,85.30668640136719,0.0010128695947619385
1269,Kabwe,2012,213894.953125,45771.16796875,0.2139890039481267
1270,Kapiri Mposhi,2012,218414.234375,5260.44287109375,0.024084707144416167
1271,Luano,2012,30085.943359375,4.9849467277526855,0.00016569022510638145
1272,Mkushi,2012,143998.4375,900.3013916015625,0.0062521608375199385
1273,Mumbwa,2012,194662.15625,6324.38330078125,0.032489023149723024
1274,Ngabwe,2012,49614.24609375,0.0,0.0
1275,Serenje,2012,93858.1328125,673.383056640625,0.007174477442310082
1276,Chililabombwe,2012,96630.21875,18710.0546875,0.19362529578771134
1277,Chingola,2012,233045.453125,108606.9375,0.46603328253628634
1278,Kalulushi,2012,78857.109375,7261.62255859375,0.09208583241444425
1279,Kitwe,2012,607170.625,230801.359375,0.3801260302653805
1280,Luanshya,2012,160047.5,33341.2734375,0.20832111365375905
1281,Lufwanyama,2012,81719.078125,220.55894470214844,0.0026989896332992734
1282,Masaiti,2012,111576.9453125,0.0,0.0
1283,Mpongwe,2012,101869.796875,0.0,0.0
1284,Mufulira,2012,146747.09375,51007.25,0.3475860999802594
1285,Ndola,2012,504299.4375,198057.65625,0.39273820576093743
1286,Chadiza,2012,75591.421875,858.1031494140625,0.011351858823783536
1287,Chasefu,2012,102469.015625,0.0,0.0
1288,Chipangali,2012,124918.6171875,0.0,0.0
1289,Chipata,2012,250787.453125,9165.109375,0.03654532657354208
1290,Kasenengwa,2012,117317.84375,264.0576171875,0.0022507881899892146
1291,Katete,2012,173560.125,1232.6654052734375,0.00710223851978349
1292,Lumezi,2012,122491.2578125,0.0,0.0
1293,Lundazi,2012,115423.4375,0.0,0.0
1294,Mambwe,2012,78256.1875,0.0,0.0
1295,Nyimba,2012,85435.0234375,0.0,0.0
1296,Petauke,2012,265375.09375,174.42864990234375,0.0006572909591382622
1297,Sinda,2012,175430.28125,267.6136169433594,0.0015254699190842195
1298,Vubwi,2012,33352.44140625,0.0,0.0
1299,Chembe,2012,48761.22265625,0.0,0.0
1300,Chiengi,2012,114659.96875,4703.62841796875,0.04102241147670599
1301,Chifunabuli,2012,88342.28125,947.482177734375,0.01072512690784035
1302,Chipili,2012,32595.359375,39.809776306152344,0.0012213326396605297
1303,Kawambwa,2012,97249.7109375,4335.71533203125,0.044583323592783816
1304,Lunga,2012,27873.173828125,0.0,0.0
1305,Mansa,2012,240688.015625,0.0,0.0
1306,Milengi,2012,44431.625,0.0,0.0
1307,Mwansabombwe,2012,52752.828125,2017.2296142578125,0.03823926955115854
1308,Mwense,2012,91207.0859375,1660.2340087890625,0.01820290596639327
1309,Nchelenge,2012,170320.09375,2744.642578125,0.01611461406399678
1310,Samfya,2012,92512.203125,0.0,0.0
1311,Chilanga,2012,214445.28125,1381.085693359375,0.006440270848157798
1312,Chirundu,2012,39014.109375,0.0,0.0
1313,Chongwe,2012,203436.484375,47402.390625,0.23300830610905507
1314,Kafue,2012,121236.4921875,11382.24609375,0.09388465377360661
1315,Luangwa,2012,25396.81640625,137.1986846923828,0.005402200122162519
1316,Lusaka,2012,1706369.5,1190553.5,0.6977114276831601
1317,Rufunsa,2012,56790.1328125,11.610157012939453,0.00020443968763503152
1318,Shibuyunji,2012,58215.70703125,0.0,0.0
1319,Chama,2012,113045.21875,0.0,0.0
1320,Chinsali,2012,95047.3671875,0.0,0.0
1321,Isoka,2012,82763.9296875,0.0,0.0
1322,Kanchibiya,2012,67002.34375,37.03375244140625,0.0005527232387509765
1323,Lavushimanda,2012,36665.61328125,5.832114219665527,0.0001590622301863404
1324,Mafinga,2012,76100.3203125,0.0,0.0
1325,Mpika,2012,123197.40625,2639.861572265625,0.02142789895193613
1326,Nakonde,2012,128022.8984375,3761.216552734375,0.029379248545685584
1327,Shiwamg'andu,2012,61595.74609375,0.0,0.0
1328,Chavuma,2012,36057.16796875,149.35562133789062,0.00414218946610932
1329,Ikelenge,2012,35932.5859375,210.3561553955078,0.005854189168611317
1330,Kabompo,2012,48958.71875,0.0,0.0
1331,Kalumbila,2012,72132.5546875,0.0,0.0
1332,Kasempa,2012,77331.6171875,272.3887023925781,0.0035223458696349032
1333,Manyinga,2012,54918.0390625,0.0,0.0
1334,Mufumbwe,2012,61853.69140625,2.6514930725097656,4.286717594743013e-05
1335,Mushindano,2012,27164.630859375,0.0,0.0
1336,Mwinilunga,2012,116853.703125,236.85693359375,0.0020269527388480013
1337,Solwezi,2012,185914.625,14616.3974609375,0.07861886853138907
1338,Zambezi,2012,91590.3125,39.70096969604492,0.0004334625421880171
1339,Chilubi,2012,95136.1953125,94.1120834350586,0.0009892353076126554
1340,Kaputa,2012,74235.625,1983.2406005859375,0.026715483308531955
1341,Kasama,2012,266718.78125,1520.88818359375,0.005702216306125799
1342,Lunte District,2012,64025.9921875,72.85578155517578,0.0011379094499905252
1343,Lupososhi,2012,56760.76171875,29.009685516357422,0.0005110869663818226
1344,Luwingu,2012,70433.734375,0.0,0.0
1345,Mbala,2012,123681.25,1866.113525390625,0.015088087526529891
1346,Mporokoso,2012,44960.296875,329.271728515625,0.007323611083598411
1347,Mpulungu,2012,111878.546875,28.064359664916992,0.0002508466587099386
1348,Mungwi,2012,156004.65625,0.0,0.0
1349,Nsama,2012,57207.40625,165.6591796875,0.002895764561734522
1350,Senga Hill,2012,100226.484375,66.81085205078125,0.000666598778430726
1351,Chikankanta,2012,70799.5859375,0.0,0.0
1352,Choma,2012,215354.875,14746.9814453125,0.0684775835481435
1353,Gwembe,2012,59148.5,0.0,0.0
1354,Kalomo,2012,192234.109375,2256.833984375,0.011740028820652683
1355,Kazungula,2012,118950.3515625,0.0,0.0
1356,Livingstone,2012,156845.09375,29717.8828125,0.18947282380326289
1357,Mazabuka,2012,172795.765625,5837.04736328125,0.03378003704065737
1358,Monze,2012,208134.5625,8796.4248046875,0.04226316234569403
1359,Namwala,2012,105661.6484375,218.46347045898438,0.0020675758299209942
1360,Pemba,2012,52055.97265625,0.0,0.0
1361,Siavonga,2012,57150.97265625,0.0,0.0
1362,Sinazongwe,2012,112562.609375,0.0,0.0
1363,Zimba,2012,88181.875,0.0,0.0
1364,Kalabo,2012,90039.4296875,0.0,0.0
1365,Kaoma,2012,106014.5703125,510.5621643066406,0.004815962209738269
1366,Limulunga,2012,52717.09375,2839.705810546875,0.05386688848997627
1367,Luampa,2012,55475.0546875,70.41360473632812,0.0012692840977441015
1368,Lukulu,2012,64543.37890625,4.374953269958496,6.778314591049171e-05
1369,Mitete,2012,31550.11328125,0.0,0.0
1370,Mongu,2012,145243.59375,16365.9384765625,0.11267924494303212
1371,Mulobezi,2012,29125.21484375,15.958990097045898,0.000547944115868747
1372,Mwandi,2012,32450.90625,0.0,0.0
1373,Nalolo,2012,56110.77734375,137.7760467529297,0.0024554293003084928
1374,Nkeyema,2012,41533.50390625,0.0,0.0
1375,Senanga,2012,74028.703125,23.288076400756836,0.0003145817151684276
1376,Sesheke,2012,43298.8671875,0.0,0.0
1377,Shang'ombo,2012,37987.796875,0.0,0.0
1378,Sikongo,2012,45432.45703125,6.460831642150879,0.00014220740114730967
1379,Sioma,2012,61157.03125,151.73312377929688,0.002481041356619103
1380,Chibombo,2013,397555.59375,27285.564453125,0.06863333048781935
1381,Chisamba,2013,118103.125,27.201095581054688,0.00023031647622410236
1382,Chitambo,2013,86756.3203125,0.0,0.0
1383,Itezhi-tezhi,2013,87913.421875,88.93412780761719,0.0010116103538100074
1384,Kabwe,2013,216199.296875,50333.7421875,0.23281177559333818
1385,Kapiri Mposhi,2013,222581.921875,5051.2431640625,0.02269386085586606
1386,Luano,2013,31298.89453125,5.209496021270752,0.000166443451095993
1387,Mkushi,2013,149533.328125,800.2742919921875,0.005351812214887714
1388,Mumbwa,2013,201131.546875,6027.86669921875,0.02996977248409953
1389,Ngabwe,2013,51995.07421875,0.0,0.0
1390,Serenje,2013,96519.03125,619.6207885742188,0.0064196747579169135
1391,Chililabombwe,2013,99466.5859375,19389.9375,0.1949392081495961
1392,Chingola,2013,237864.234375,115719.015625,0.4864918676364163
1393,Kalulushi,2013,78893.1328125,8231.9326171875,0.10434282837711338
1394,Kitwe,2013,628439.625,247319.15625,0.39354481546258324
1395,Luanshya,2013,161124.109375,34310.58203125,0.21294505312917264
1396,Lufwanyama,2013,83432.6640625,242.6449432373047,0.0029082727486148307
1397,Masaiti,2013,112719.9921875,0.0,0.0
1398,Mpongwe,2013,105144.375,0.0,0.0
1399,Mufulira,2013,147005.28125,52992.59765625,0.3604809106560585
