district,year,forest_cover_ha,loss_m2,percent_loss_annual,forest_2000_m2,population,pop_growth,district_area_km2,pop_density,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date,percent_forest_2000,mean_spei_lag1,mean_spei_lag2,mean_spei_lag3,mean_spei_lag4,mean_spei_lag5,pop_density_c,pop_density_c_scaled,pop_density_wi,spei4_x_popdens
Chadiza,2004,23179.208834332858,1167663.7801635745,0.5012298345615489,234777856.42110795,66126.2421875,0.0184671310768684,1518.283564102248,43.55328856279891,-0.0799966475793293,0.0720811635255813,7.0,Eastern,November 26,May 04,15463373.37583778,0.2272190708667039,0.2812553296486537,0.3649876832962036,0.8410211886678424,,-35.74218631290937,-0.3574218631290937,-0.06683682129079088,-0.056211182888761105
Chadiza,2005,23139.899514856537,393093.1947631836,0.1695887023464481,234777856.42110795,67476.90625,0.0204255378472923,1518.283564102248,44.4428879067124,-0.6990671679377556,-0.7772930860519409,4.0,Eastern,November 26,May 04,15463373.37583778,-0.0799966475793293,0.2272190708667039,0.2812553296486537,0.3649876832962036,0.8410211886678424,-34.85258696899588,-0.3485258696899588,-0.057940827851655996,-0.021147688525840074
Chadiza,2006,22994.20330346496,1456962.1139157764,0.6296319968806957,234777856.42110795,68212.8125,0.0109060460963263,1518.283564102248,44.92758409087688,0.1707350388169288,0.1390906870365142,6.0,Eastern,November 26,May 04,15463373.37583778,-0.6990671679377556,-0.0799966475793293,0.2272190708667039,0.2812553296486537,0.3649876832962036,-34.3678907848314,-0.343678907848314,-0.053093866010011204,-0.01493293278696715
Chadiza,2007,22914.76049980704,794428.0365792068,0.3454905682509538,234777856.42110795,68965.8828125,0.011040012644252,1518.283564102248,45.42358518731586,0.7602981448173523,0.8300856947898865,5.0,Eastern,November 26,May 04,15463373.37583778,0.1707350388169288,-0.6990671679377556,-0.0799966475793293,0.2272190708667039,0.2812553296486537,-33.87188968839242,-0.3387188968839242,-0.0481338550456214,-0.010936929820698701
Chadiza,2008,22654.299449664075,2604610.501429659,1.1366518543589368,234777856.42110795,71330.296875,0.0342838221752082,1518.283564102248,46.98087930443822,0.1893131818622351,-0.0217902194708585,5.0,Eastern,November 26,May 04,15463373.37583778,0.7602981448173523,0.1707350388169288,-0.6990671679377556,-0.0799966475793293,0.2272190708667039,-32.31459557127006,-0.3231459557127006,-0.0325609138743978,0.0026047639520710947
Chadiza,2009,22560.72576825895,935736.8140512503,0.4130504305067469,234777856.42110795,71971.171875,0.0089846114214704,1518.283564102248,47.4029842492276,1.7621904611587524,1.915144443511963,6.0,Eastern,November 26,May 04,15463373.37583778,0.1893131818622351,0.7602981448173523,0.1707350388169288,-0.6990671679377556,-0.0799966475793293,-31.89249062648068,-0.3189249062648068,-0.02833986442650399,0.019811468764376092
Chadiza,2010,22508.79610437575,519296.6388320025,0.2301772753971459,234777856.42110795,73572.40625,0.0222482743199046,1518.283564102248,48.45761884638653,1.7294875621795651,1.5864999294281006,5.0,Eastern,November 26,May 04,15463373.37583778,1.7621904611587524,0.1893131818622351,0.7602981448173523,0.1707350388169288,-0.6990671679377556,-30.83785602932175,-0.3083785602932175,-0.01779351845491467,-0.003037977064089595
Chadiza,2011,22398.08931735563,1107067.8702012007,0.4918378864278684,234777856.42110795,74635.4296875,0.0144486702512873,1518.283564102248,49.157767002260535,1.4349586367607117,1.434183657169342,4.0,Eastern,November 26,May 04,15463373.37583778,1.7294875621795651,1.7621904611587524,0.1893131818622351,0.7602981448173523,0.1707350388169288,-30.137707873447745,-0.30137707873447744,-0.01079203689617464,-0.008205165630961995
Chadiza,2012,22304.437731209844,936515.8614578547,0.418123103354256,234777856.42110795,75591.421875,0.0128088253997165,1518.283564102248,49.78742025683243,1.7177925904591878,1.7737476229667664,6.0,Eastern,November 26,May 04,15463373.37583778,1.4349586367607117,1.7294875621795651,1.7621904611587524,0.1893131818622351,0.7602981448173523,-29.508054618875846,-0.29508054618875845,-0.004495504350455648,-0.0008510582326602792
Chadiza,2013,22184.24554412728,1201921.870825674,0.5388711812913649,234777856.42110795,77334.3203125,0.0230568283314223,1518.283564102248,50.93536025875859,0.1182234689593315,0.0260246470570564,5.0,Eastern,November 26,May 04,15463373.37583778,1.7177925904591878,1.4349586367607117,1.7294875621795651,1.7621904611587524,0.1893131818622351,-28.360114616949687,-0.2836011461694969,0.006983895668805917,0.012306954329297713
Chadiza,2014,22002.05758773139,1821879.56395886,0.8212492781577407,234777856.42110795,78706.75,0.0177467091189804,1518.283564102248,51.83929528114126,-0.8802350640296936,-0.915709674358368,5.0,Eastern,November 26,May 04,15463373.37583778,0.1182234689593315,1.7177925904591878,1.4349586367607117,1.7294875621795651,1.7621904611587524,-27.45617959456702,-0.2745617959456702,0.016023245892632598,0.02771200447705288
Chadiza,2015,21912.334368384683,897232.1934670841,0.4077946755158897,234777856.42110795,80761.8515625,0.0261108680322843,1518.283564102248,53.19286427911376,-1.533619475364685,-1.6512233018875122,5.0,Eastern,November 26,May 04,15463373.37583778,-0.8802350640296936,0.1182234689593315,1.7177925904591878,1.4349586367607117,1.7294875621795651,-26.102610596594516,-0.26102610596594517,0.02955893587235764,0.04241585032349562
Chadiza,2016,21840.04533741545,722890.3096923828,0.3299010947621243,234777856.42110795,82202.0859375,0.0178331024751881,1518.283564102248,54.14145807875198,-1.4328276872634889,-1.357988715171814,5.0,Eastern,November 26,May 04,15463373.37583778,-1.533619475364685,-0.8802350640296936,0.1182234689593315,1.7177925904591878,1.4349586367607117,-25.1540167969563,-0.25154016796956297,0.03904487386873984,0.06707099502713486
Chadiza,2017,21773.83368996528,662116.4745016659,0.3031662545898455,234777856.42110795,83160.609375,0.0116605731663401,1518.283564102248,54.772778512011605,-1.010625696182251,-0.9454486966133118,5.0,Eastern,November 26,May 04,15463373.37583778,-1.4328276872634889,-1.533619475364685,-0.8802350640296936,0.1182234689593315,1.7177925904591878,-24.522696363696674,-0.24522696363696675,0.045358078201336055,0.005362389350290584
Chadiza,2018,21693.417628845276,804160.6112000708,0.3693243103857624,234777856.42110795,84253.3671875,0.0131403295467975,1518.283564102248,55.492510871853185,-0.3460877935091654,-0.3365183025598525,6.0,Eastern,November 26,May 04,15463373.37583778,-1.010625696182251,-1.4328276872634889,-1.533619475364685,-0.8802350640296936,0.1182234689593315,-23.802964003855095,-0.23802964003855095,0.05255540179975185,-0.046261107468310844
Chadiza,2019,21635.35397690438,580636.5194089403,0.2676556222459297,234777856.42110795,85660.75,0.0167041728951671,1518.283564102248,56.419467367843566,0.2640832675000031,0.1983274966478347,6.0,Eastern,November 26,May 04,15463373.37583778,-0.3460877935091654,-1.010625696182251,-1.4328276872634889,-1.533619475364685,-0.8802350640296936,-22.876007507864713,-0.22876007507864712,0.06182496675965568,-0.09481597308638223
Chadiza,2020,21542.59290887825,927610.6802612304,0.428747632810376,234777856.42110795,86695.1328125,0.0120753415362344,1518.283564102248,57.10075170560271,0.18984683851401,0.1630844473838805,6.0,Eastern,November 26,May 04,15463373.37583778,0.2640832675000031,-0.3460877935091654,-1.010625696182251,-1.4328276872634889,-1.533619475364685,-22.19472317010557,-0.22194723170105568,0.06863781013724712,-0.09834615475778224
Chama,2004,442905.0860208126,2588693.511019598,0.058413900310261,4442636580.748744,82888.4921875,0.0377776432294709,17749.35787406234,4.669943148119594,0.4278216615319252,0.5178742408752441,5.0,Muchinga,November 24,May 12,25029843.965459164,0.4288790792226791,0.1976199306547641,-0.7439691543579101,0.0784576175113519,,-74.62553172758868,-0.7462553172758868,-0.017399910995876566,-0.0013651555616460498
Chama,2005,442440.8998205869,4641862.002257344,0.1048048927132712,4442636580.748744,86284.4921875,0.0409707054667853,17749.35787406234,4.861274013387835,-0.4630569696426391,-0.5212599635124207,5.0,Muchinga,November 24,May 12,25029843.965459164,0.4278216615319252,0.4288790792226791,0.1976199306547641,-0.7439691543579101,0.0784576175113519,-74.43420086232044,-0.7443420086232044,-0.015486602343194211,0.011521554449143427
Chama,2006,442220.14930709184,2207505.1349501666,0.0498937854941829,4442636580.748744,89645.0078125,0.0389469247578979,17749.35787406234,5.050605686614775,-0.0199143799642721,0.0008959397673606,6.0,Muchinga,November 24,May 12,25029843.965459164,-0.4630569696426391,0.4278216615319252,0.4288790792226791,0.1976199306547641,-0.7439691543579101,-74.2448691890935,-0.7424486918909351,-0.013593285610924877,-0.002686304159801377
Chama,2007,441758.9991972496,4611501.0984219415,0.1042806644077081,4442636580.748744,92911.9765625,0.0364433985753354,17749.35787406234,5.234666922698933,0.3412672609090805,0.409471184015274,5.0,Muchinga,November 24,May 12,25029843.965459164,-0.0199143799642721,-0.4630569696426391,0.4278216615319252,0.4288790792226791,0.1976199306547641,-74.06080795300934,-0.7406080795300934,-0.011752673250083223,-0.005040475681900704
Chama,2008,441022.8456137696,7361535.834800571,0.1666414458602478,4442636580.748744,96492.9453125,0.038541519430395,17749.35787406234,5.43641893961178,-0.9355336278676988,-1.0314306020736694,4.0,Muchinga,November 24,May 12,25029843.965459164,0.3412672609090805,-0.0199143799642721,-0.4630569696426391,0.4278216615319252,0.4288790792226791,-73.8590559360965,-0.738590559360965,-0.00973515308095474,-0.0041649093663616975
Chama,2009,440533.1294366041,4897161.771653837,0.1110409998112111,4442636580.748744,100319.1953125,0.0396531579340684,17749.35787406234,5.651990118419968,0.7333797390262285,0.8014343678951263,6.0,Muchinga,November 24,May 12,25029843.965459164,-0.9355336278676988,0.3412672609090805,-0.0199143799642721,-0.4630569696426391,0.4278216615319252,-73.6434847572883,-0.736434847572883,-0.007579441292872802,0.003509713116661966
Chama,2010,439977.8692214074,5552602.151967486,0.1260427827316571,4442636580.748744,104281.9296875,0.0395012575874025,17749.35787406234,5.875250835969128,0.0244363635778427,0.0537258684635162,5.0,Muchinga,November 24,May 12,25029843.965459164,0.7333797390262285,-0.9355336278676988,0.3412672609090805,-0.0199143799642721,-0.4630569696426391,-73.42022403973915,-0.7342022403973916,-0.005346834117381349,0.00010647888621946564
Chama,2011,439304.4581185678,6734111.028395949,0.153055676193731,4442636580.748744,108790.125,0.0432308389958799,17749.35787406234,6.129242858919319,-0.1269779570866375,-0.1411353535950183,4.0,Muchinga,November 24,May 12,25029843.965459164,0.0244363635778427,0.7333797390262285,-0.9355336278676988,0.3412672609090805,-0.0199143799642721,-73.16623201678897,-0.7316623201678897,-0.0028069138878794586,-0.0009579078141242807
