district,year,mean_start_day,start_date,mean_growing_period,mean_end_day,end_date
Nalolo,2002,321.2542372881356,November 17,175.4406779661017,496.6949152542373,May 11
Nalolo,2003,321.64406779661016,November 17,165.45762711864407,487.10169491525426,May 01
Nalolo,2004,357.93220338983053,December 23,124.94915254237289,482.8813559322034,April 26
Nalolo,2005,314.7457627118644,November 10,154.27118644067798,469.0169491525424,April 14
Nalolo,2006,334.728813559322,November 30,141.16949152542372,475.89830508474574,April 20
Nalolo,2007,303.135593220339,October 30,174.84745762711864,477.98305084745766,April 21
Nalolo,2008,314.9491525423729,November 10,159.135593220339,474.08474576271186,April 18
Nalolo,2009,312.8135593220339,November 08,181.32203389830508,494.13559322033893,May 09
Nalolo,2010,317.5762711864407,November 13,178.61016949152545,496.1864406779662,May 11
Nalolo,2011,336.864406779661,December 02,106.83050847457628,443.6949152542373,March 18
Nalolo,2012,331.8474576271187,November 27,137.01694915254237,468.86440677966107,April 12
Nalolo,2013,297.0169491525424,October 24,165.89830508474577,462.9152542372882,April 07
Nalolo,2014,307.0,November 03,176.11864406779662,483.1186440677966,April 28
Nalolo,2015,324.6949152542373,November 20,139.20338983050848,463.89830508474574,April 07
Nalolo,2016,323.9830508474576,November 19,157.15254237288136,481.13559322033893,April 25
Nalolo,2017,329.9830508474576,November 25,150.9322033898305,480.9152542372881,April 25
Nalolo,2018,296.2542372881356,October 23,166.83050847457628,463.08474576271186,April 08
Nalolo,2019,305.0,November 01,172.42372881355934,477.42372881355936,April 21
Nalolo,2020,336.3898305084746,December 02,142.94915254237287,479.33898305084745,April 23
Nalolo,2021,321.0,November 17,158.61016949152545,479.6101694915254,April 24
Namwala,2000,311.2575757575757,November 07,167.53030303030303,478.78787878787875,April 22
Namwala,2001,321.4848484848485,November 17,158.6818181818182,480.1666666666667,April 25
Namwala,2002,346.8636363636364,December 12,90.93939393939394,437.8030303030303,March 13
Namwala,2003,331.3787878787879,November 27,146.27272727272728,477.6515151515151,April 21
Namwala,2004,334.3939393939394,November 30,148.04545454545453,482.4393939393939,April 26
Namwala,2005,323.7575757575757,November 19,107.98484848484848,431.7424242424242,March 07
Namwala,2006,321.9848484848485,November 17,147.6818181818182,469.6666666666667,April 14
Namwala,2007,315.4848484848485,November 11,155.9848484848485,471.469696969697,April 15
Namwala,2008,320.6060606060606,November 16,151.9848484848485,472.5909090909091,April 16
Namwala,2009,313.7121212121212,November 09,156.36363636363637,470.07575757575756,April 15
Namwala,2010,318.59090909090907,November 14,159.07575757575756,477.66666666666663,April 22
Namwala,2011,339.1818181818182,December 05,114.06060606060606,453.24242424242425,March 28
Namwala,2012,306.27272727272725,November 02,168.1818181818182,474.45454545454544,April 18
Namwala,2013,314.3484848484849,November 10,149.71212121212122,464.0606060606061,April 09
Namwala,2014,324.9848484848485,November 20,140.1818181818182,465.1666666666667,April 10
Namwala,2015,323.0,November 19,142.54545454545453,465.5454545454545,April 09
Namwala,2016,326.09090909090907,November 22,147.95454545454547,474.0454545454545,April 18
Namwala,2017,331.0151515151515,November 27,144.34848484848484,475.3636363636364,April 20
Namwala,2018,320.6363636363636,November 16,167.62121212121212,488.25757575757575,May 03
Namwala,2019,68.39393939393939,March 09,105.98484848484848,174.37878787878788,June 23
Namwala,2020,158.77272727272728,June 07,105.06060606060606,263.83333333333337,September 19
Namwala,2021,322.0,November 18,141.0151515151515,463.0151515151515,April 08
Nchelenge,2000,306.2857142857143,November 02,191.53061224489795,497.81632653061223,May 11
Nchelenge,2001,298.81632653061223,October 25,192.46938775510205,491.2857142857143,May 06
Nchelenge,2002,308.7755102040816,November 04,193.77551020408163,502.55102040816325,May 17
Nchelenge,2003,294.9183673469388,October 21,194.73469387755105,489.6530612244899,May 03
Nchelenge,2004,287.4897959183673,October 14,221.24489795918367,508.73469387755097,May 22
Nchelenge,2005,294.0408163265306,October 21,203.9387755102041,497.9795918367347,May 12
Nchelenge,2006,300.1224489795918,October 27,217.87755102040816,518.0,June 02
Nchelenge,2007,292.46938775510205,October 19,222.1020408163265,514.5714285714286,May 28
Nchelenge,2008,295.0,October 22,207.9387755102041,502.9387755102041,May 16
Nchelenge,2009,306.9183673469388,November 02,192.28571428571428,499.2040816326531,May 14
Nchelenge,2010,289.0,October 16,217.24489795918367,506.2448979591837,May 21
Nchelenge,2011,331.9795918367347,November 27,163.55102040816325,495.53061224489795,May 09
Nchelenge,2012,292.9591836734694,October 19,222.0408163265306,515.0,May 29
Nchelenge,2013,297.0408163265306,October 24,198.1428571428572,495.1836734693878,May 10
Nchelenge,2014,324.1224489795918,November 20,164.16326530612244,488.2857142857142,May 03
Nchelenge,2015,324.0,November 20,179.57142857142858,503.57142857142856,May 17
Nchelenge,2016,320.9591836734694,November 16,195.0612244897959,516.0204081632653,May 30
Nchelenge,2017,321.9591836734694,November 17,156.0408163265306,478.0,April 23
Nchelenge,2018,300.0,October 27,200.73469387755105,500.7346938775511,May 15
Nchelenge,2019,343.9591836734694,December 09,172.30612244897958,516.2653061224489,May 30
Nchelenge,2020,315.9591836734694,November 11,192.6530612244898,508.61224489795916,May 22
Nchelenge,2021,321.18367346938777,November 17,170.3469387755102,491.53061224489795,May 06
Ndola,2000,307.46153846153845,November 03,178.53846153846155,486.0,April 30
Ndola,2001,300.0,October 27,186.53846153846155,486.53846153846155,May 01
Ndola,2002,320.9230769230769,November 16,171.53846153846155,492.46153846153845,May 07
Ndola,2003,328.15384615384613,November 24,162.30769230769232,490.46153846153845,May 04
Ndola,2004,308.7692307692308,November 04,180.3846153846154,489.1538461538462,May 03
Ndola,2005,313.0,November 09,172.76923076923077,485.7692307692308,April 30
Ndola,2006,321.0,November 17,170.30769230769232,491.3076923076923,May 06
Ndola,2007,302.0,October 29,176.84615384615384,478.8461538461538,April 22
Ndola,2008,315.15384615384613,November 11,164.30769230769232,479.46153846153845,April 23
Ndola,2009,298.0,October 25,206.07692307692307,504.0769230769231,May 19
Ndola,2010,320.46153846153845,November 16,164.69230769230768,485.15384615384613,April 30
Ndola,2011,347.0,December 13,141.69230769230768,488.6923076923077,May 02
Ndola,2012,311.9230769230769,November 07,179.6153846153846,491.53846153846155,May 05
Ndola,2013,300.84615384615387,October 27,189.7692307692308,490.61538461538464,May 05
Ndola,2014,323.61538461538464,November 19,172.3846153846154,496.0,May 11
Ndola,2015,323.0,November 19,166.23076923076923,489.2307692307692,May 03
Ndola,2016,324.7692307692308,November 20,167.15384615384616,491.9230769230769,May 05
Ndola,2017,328.0,November 24,164.92307692307693,492.9230769230769,May 07
Ndola,2018,326.53846153846155,November 22,174.0,500.53846153846155,May 15
Ndola,2019,344.0,December 10,155.3846153846154,499.38461538461536,May 13
Ndola,2020,337.0,December 03,166.6153846153846,503.61538461538464,May 17
Ndola,2021,322.6923076923077,November 18,162.53846153846155,485.2307692307692,April 30
Ngabwe,2000,307.1875,November 03,176.9625,484.15,April 28
Ngabwe,2001,309.125,November 05,175.1125,484.2375,April 29
Ngabwe,2002,304.3875,October 31,168.4125,472.79999999999995,April 17
Ngabwe,2003,328.7625,November 24,157.5375,486.29999999999995,April 30
Ngabwe,2004,309.3375,November 05,174.6125,483.95,April 27
Ngabwe,2005,314.2875,November 10,144.525,458.8125,April 03
Ngabwe,2006,320.7625,November 16,153.5625,474.325,April 19
Ngabwe,2007,312.1875,November 08,157.7,469.8875,April 13
Ngabwe,2008,317.3125,November 13,159.5,476.8125,April 20
Ngabwe,2009,313.2,November 09,165.975,479.17499999999995,April 24
Ngabwe,2010,319.55,November 15,158.6875,478.2375,April 23
Ngabwe,2011,338.2,December 04,134.175,472.375,April 16
Ngabwe,2012,309.4125,November 05,176.025,485.4375,April 29
Ngabwe,2013,298.6375,October 25,178.5375,477.17499999999995,April 22
Ngabwe,2014,322.9875,November 18,164.0,486.9875,May 01
Ngabwe,2015,323.0,November 19,151.525,474.525,April 18
Ngabwe,2016,323.925,November 19,162.4875,486.4125,April 30
Ngabwe,2017,328.5875,November 24,158.575,487.16249999999997,May 02
Ngabwe,2018,320.4875,November 16,177.7125,498.20000000000005,May 13
Ngabwe,2019,343.775,December 09,145.2,488.97499999999997,May 02
Ngabwe,2020,335.7,December 01,162.5125,498.2125,May 12
Ngabwe,2021,321.9625,November 17,153.15,475.11249999999995,April 20
Nkeyema,2000,311.1111111111111,November 07,168.73333333333332,479.84444444444443,April 23
Nkeyema,2001,300.0,October 27,185.64444444444445,485.64444444444445,April 30
Nkeyema,2002,331.02222222222224,November 27,168.73333333333332,499.7555555555556,May 14
Nkeyema,2003,315.5111111111111,November 11,170.15555555555557,485.6666666666667,April 29
Nkeyema,2004,316.35555555555555,November 12,165.44444444444446,481.8,April 25
Nkeyema,2005,313.0,November 09,170.26666666666668,483.26666666666665,April 28
Nkeyema,2006,311.93333333333334,November 07,160.0222222222222,471.9555555555555,April 16
Nkeyema,2007,304.0,October 31,172.9111111111111,476.9111111111111,April 20
Nkeyema,2008,316.1111111111111,November 12,158.6,474.7111111111111,April 18
Nkeyema,2009,312.9555555555556,November 08,187.2,500.15555555555557,May 15
Nkeyema,2010,314.44444444444446,November 10,173.06666666666666,487.5111111111111,May 02
Nkeyema,2011,337.9111111111111,December 03,124.26666666666668,462.1777777777778,April 06
Nkeyema,2012,308.9111111111111,November 04,171.46666666666667,480.37777777777774,April 24
Nkeyema,2013,298.0,October 25,169.88888888888889,467.8888888888889,April 12
Nkeyema,2014,308.8666666666667,November 04,170.06666666666666,478.93333333333334,April 23
Nkeyema,2015,322.3777777777778,November 18,146.7111111111111,469.0888888888889,April 13
Nkeyema,2016,322.97777777777776,November 18,162.7111111111111,485.68888888888887,April 29
Nkeyema,2017,330.0,November 26,154.0888888888889,484.0888888888889,April 29
Nkeyema,2018,317.9555555555556,November 13,178.55555555555554,496.5111111111111,May 11
Nkeyema,2019,341.97777777777776,December 07,141.0222222222222,483.0,April 27
Nkeyema,2020,337.02222222222224,December 03,152.04444444444445,489.0666666666667,May 03
Nkeyema,2021,321.0,November 17,152.9777777777778,473.97777777777776,April 18
Nsama,2000,306.6373626373626,November 02,192.45054945054943,499.08791208791206,May 13
Nsama,2001,298.967032967033,October 25,191.9120879120879,490.87912087912093,May 05
Nsama,2002,308.7692307692308,November 04,188.78021978021977,497.5494505494505,May 12
Nsama,2003,333.032967032967,November 29,165.0989010989011,498.13186813186815,May 12
Nsama,2004,301.64835164835165,October 28,203.8021978021978,505.4505494505495,May 19
Nsama,2005,303.7032967032967,October 30,188.43956043956044,492.1428571428571,May 07
Nsama,2006,306.1978021978022,November 02,229.72527472527472,535.9230769230769,June 19
Nsama,2007,296.7912087912088,October 23,205.65934065934067,502.4505494505495,May 16
Nsama,2008,297.38461538461536,October 24,204.3186813186813,501.7032967032967,May 15
Nsama,2009,308.2087912087912,November 04,189.956043956044,498.16483516483515,May 13
Nsama,2010,302.3296703296703,October 29,193.3186813186813,495.64835164835165,May 10
Nsama,2011,336.7472527472528,December 02,162.71428571428572,499.4615384615385,May 13
Nsama,2012,303.15384615384613,October 30,212.6703296703297,515.8241758241759,May 29
Nsama,2013,297.04395604395603,October 24,188.17582417582412,485.21978021978015,April 30
Nsama,2014,324.5934065934066,November 20,163.26373626373626,487.8571428571429,May 02
Nsama,2015,324.27472527472526,November 20,181.62637362637363,505.90109890109886,May 19
Nsama,2016,320.9010989010989,November 16,194.1318681318681,515.032967032967,May 29
Nsama,2017,322.2087912087912,November 18,158.72527472527472,480.93406593406587,April 25
Nsama,2018,299.31868131868134,October 26,200.62637362637363,499.94505494505495,May 14
Nsama,2019,342.9450549450549,December 08,174.84615384615384,517.7912087912088,May 31
Nsama,2020,328.31868131868134,November 24,180.8901098901099,509.20879120879124,May 23
Nsama,2021,320.967032967033,November 16,176.12087912087912,497.0879120879121,May 12
Nyimba,2000,309.12598425196853,November 05,182.9055118110236,492.0314960629921,May 06
Nyimba,2001,323.7165354330709,November 19,160.45669291338584,484.1732283464567,April 29
Nyimba,2002,343.5196850393701,December 09,140.7007874015748,484.22047244094483,April 29
Nyimba,2003,339.20472440944883,December 05,152.6535433070866,491.85826771653547,May 05
Nyimba,2004,309.1496062992126,November 05,192.4015748031496,501.5511811023622,May 15
Nyimba,2005,335.7716535433071,December 01,102.61417322834646,438.38582677165357,March 14
Nyimba,2006,322.61417322834643,November 18,168.17322834645668,490.7874015748031,May 05
Nyimba,2007,326.3543307086614,November 22,147.99212598425197,474.34645669291336,April 18
Nyimba,2008,322.5748031496063,November 18,165.251968503937,487.8267716535433,May 01
Nyimba,2009,317.748031496063,November 13,165.43307086614172,483.1811023622047,April 28
Nyimba,2010,327.3622047244094,November 23,152.21259842519686,479.5748031496063,April 24
Nyimba,2011,350.5984251968504,December 16,120.26771653543308,470.8661417322835,April 14
Nyimba,2012,314.2992125984252,November 10,173.5275590551181,487.8267716535433,May 01
Nyimba,2013,331.8582677165354,November 27,141.44094488188978,473.2992125984252,April 18
Nyimba,2014,326.1968503937008,November 22,156.251968503937,482.4488188976378,April 27
Nyimba,2015,324.488188976378,November 20,153.4015748031496,477.8897637795276,April 21
Nyimba,2016,328.53543307086613,November 24,160.41732283464566,488.9527559055118,May 02
Nyimba,2017,330.3543307086614,November 26,159.38582677165354,489.7401574803149,May 04
Nyimba,2018,332.40944881889766,November 28,167.96850393700788,500.37795275590554,May 15
Nyimba,2019,250.8425196850393,September 07,140.8503937007874,391.6929133858267,January 26
Nyimba,2020,334.76377952755905,November 30,159.37007874015748,494.1338582677165,May 08
Nyimba,2021,326.0551181102362,November 22,140.84251968503938,466.8976377952756,April 11
Pemba,2000,320.36,November 16,195.2,515.56,May 29
Pemba,2001,321.96,November 17,165.68,487.64,May 02
Pemba,2002,347.0,December 13,106.12,453.12,March 29
Pemba,2003,332.4,November 28,158.48,490.88,May 04
Pemba,2004,334.16,November 30,156.04,490.20000000000005,May 04
Pemba,2005,332.48,November 28,131.64,464.12,April 09
Pemba,2006,322.88,November 18,159.88,482.76,April 27
Pemba,2007,315.0,November 11,169.0,484.0,April 28
Pemba,2008,320.68,November 16,159.76,480.44,April 24
Pemba,2009,314.28,November 10,162.68,476.96,April 21
Pemba,2010,328.72,November 24,162.56,491.28000000000003,May 06
Pemba,2011,342.64,December 08,117.56,460.2,April 04
Pemba,2012,334.24,November 30,137.08,471.32000000000005,April 15
Pemba,2013,336.28,December 02,148.0,484.28,April 29
Pemba,2014,296.4,October 23,164.92,461.31999999999994,April 06
Pemba,2015,323.24,November 19,150.32,473.56,April 17
Pemba,2016,328.2,November 24,150.72,478.91999999999996,April 22
Pemba,2017,331.32,November 27,149.24,480.56,April 25
Pemba,2018,324.44,November 20,172.4,496.84000000000003,May 11
Pemba,2019,4.04,January 04,104.36,108.4,April 18
Pemba,2020,21.04,January 21,92.32,113.35999999999999,April 22
Pemba,2021,322.2,November 18,155.96,478.15999999999997,April 23
Petauke,2000,309.3068181818182,November 05,185.39772727272728,494.7045454545455,May 08
Petauke,2001,322.8068181818182,November 18,162.8068181818182,485.6136363636364,April 30
Petauke,2002,337.52272727272725,December 03,149.10227272727272,486.625,May 01
Petauke,2003,335.9886363636364,December 01,155.07954545454547,491.06818181818187,May 05
Petauke,2004,309.82954545454544,November 05,195.0340909090909,504.8636363636364,May 18
Petauke,2005,335.1136363636364,December 01,109.86363636363636,444.97727272727275,March 20
Petauke,2006,321.375,November 17,182.0909090909091,503.4659090909091,May 18
Petauke,2007,336.53409090909093,December 02,141.625,478.15909090909093,April 22
Petauke,2008,322.375,November 18,160.9431818181818,483.3181818181818,April 27
Petauke,2009,318.5113636363636,November 14,176.52272727272728,495.0340909090909,May 10
Petauke,2010,327.1363636363636,November 23,157.13636363636363,484.27272727272725,April 29
Petauke,2011,351.03409090909093,December 17,124.125,475.15909090909093,April 19
Petauke,2012,311.0,November 07,177.63636363636363,488.6363636363636,May 02
Petauke,2013,334.1818181818182,November 30,144.4318181818182,478.6136363636364,April 23
Petauke,2014,325.6136363636364,November 21,160.1931818181818,485.8068181818182,April 30
Petauke,2015,325.95454545454544,November 21,154.9318181818182,480.8863636363636,April 24
Petauke,2016,329.1818181818182,November 25,161.27272727272728,490.4545454545455,May 04
Petauke,2017,330.10227272727275,November 26,161.42045454545453,491.52272727272725,May 06
Petauke,2018,331.0113636363636,November 27,169.0568181818182,500.0681818181818,May 15
Petauke,2019,306.9886363636364,November 02,146.89772727272728,453.8863636363636,March 28
Petauke,2020,334.9318181818182,November 30,166.5,501.4318181818182,May 15
Petauke,2021,326.97727272727275,November 22,141.76136363636363,468.7386363636364,April 13
Rufunsa,2000,317.1913043478261,November 13,178.1478260869565,495.3391304347826,May 09
Rufunsa,2001,322.55652173913046,November 18,157.58260869565217,480.1391304347826,April 25
Rufunsa,2002,346.2,December 12,104.34782608695652,450.5478260869565,March 26
Rufunsa,2003,334.9391304347826,November 30,153.26956521739132,488.2086956521739,May 02
Rufunsa,2004,328.3565217391304,November 24,156.4695652173913,484.82608695652175,April 28
Rufunsa,2005,334.5130434782609,November 30,118.01739130434784,452.5304347826087,March 28
Rufunsa,2006,341.8695652173913,December 07,141.16521739130434,483.03478260869565,April 28
Rufunsa,2007,331.9217391304348,November 27,138.23478260869564,470.1565217391304,April 14
Rufunsa,2008,329.7304347826087,November 25,162.44347826086957,492.17391304347825,May 06
Rufunsa,2009,317.495652173913,November 13,162.54782608695652,480.0434782608695,April 25
Rufunsa,2010,328.0,November 24,154.0,482.0,April 27
Rufunsa,2011,348.7652173913044,December 14,111.44347826086955,460.20869565217396,April 04
Rufunsa,2012,335.16521739130434,December 01,150.55652173913043,485.7217391304348,April 29
Rufunsa,2013,336.4,December 02,133.77391304347827,470.17391304347825,April 15
Rufunsa,2014,327.02608695652174,November 23,148.50434782608696,475.5304347826087,April 20
Rufunsa,2015,323.09565217391304,November 19,151.70434782608694,474.79999999999995,April 18
Rufunsa,2016,328.89565217391305,November 24,154.1304347826087,483.02608695652174,April 27
Rufunsa,2017,331.03478260869565,November 27,153.19130434782608,484.2260869565217,April 29
Rufunsa,2018,334.60869565217394,November 30,176.0782608695652,510.68695652173915,May 25
Rufunsa,2019,2.713043478260869,January 02,118.58260869565216,121.29565217391303,May 01
Rufunsa,2020,330.4782608695652,November 26,164.5391304347826,495.0173913043478,May 09
Rufunsa,2021,325.5913043478261,November 21,138.72173913043477,464.31304347826085,April 09
Samfya,2000,309.0,November 05,192.75,501.75,May 15
Samfya,2001,310.25,November 06,181.425,491.675,May 06
Samfya,2002,313.4,November 09,186.425,499.825,May 14
Samfya,2003,329.45,November 25,167.875,497.325,May 11
Samfya,2004,314.5,November 10,189.0,503.5,May 17
Samfya,2005,322.45,November 18,166.0,488.45,May 03
Samfya,2006,319.975,November 15,178.775,498.75,May 13
Samfya,2007,302.025,October 29,200.425,502.45,May 16
Samfya,2008,316.8,November 12,167.85,484.65,April 28
Samfya,2009,303.2,October 30,203.575,506.775,May 21
Samfya,2010,319.8,November 15,180.45,500.25,May 15
Samfya,2011,347.4,December 13,148.05,495.45,May 09
Samfya,2012,312.9,November 08,194.05,506.95,May 20
Samfya,2013,306.275,November 02,192.225,498.5,May 13
Samfya,2014,324.95,November 20,175.7,500.65,May 15
Samfya,2015,324.65,November 20,181.325,505.97499999999997,May 19
Samfya,2016,324.1,November 20,179.275,503.375,May 17
Samfya,2017,328.0,November 24,175.475,503.475,May 18
Samfya,2018,327.05,November 23,176.2,503.25,May 18
Samfya,2019,344.0,December 10,164.575,508.575,May 22
Samfya,2020,336.925,December 02,179.0,515.925,May 29
Samfya,2021,323.0,November 19,166.8,489.8,May 04
Senanga,2000,317.7022900763359,November 13,161.0763358778626,478.77862595419845,April 22
Senanga,2001,304.206106870229,October 31,171.9770992366412,476.1832061068702,April 21
Senanga,2002,327.8396946564886,November 23,150.93129770992363,478.7709923664122,April 23
Senanga,2003,326.80152671755724,November 22,145.29770992366412,472.09923664122135,April 16
Senanga,2004,345.62595419847327,December 11,135.7175572519084,481.3435114503817,April 25
Senanga,2005,314.23664122137404,November 10,147.81679389312978,462.0534351145038,April 07
Senanga,2006,322.5267175572519,November 18,149.9083969465649,472.4351145038168,April 17
Senanga,2007,303.3206106870229,October 30,169.24427480916032,472.56488549618325,April 16
Senanga,2008,315.59541984732823,November 11,157.46564885496184,473.0610687022901,April 17
Senanga,2009,312.206106870229,November 08,179.412213740458,491.61832061068696,May 06
Senanga,2010,316.25954198473283,November 12,176.793893129771,493.0534351145038,May 08
Senanga,2011,337.9618320610687,December 03,105.08396946564883,443.0458015267176,March 18
Senanga,2012,330.793893129771,November 26,133.05343511450383,463.8473282442748,April 07
Senanga,2013,297.77862595419845,October 24,163.01526717557252,460.79389312977094,April 05
Senanga,2014,306.69465648854964,November 02,165.57251908396947,472.26717557251914,April 17
Senanga,2015,323.2290076335878,November 19,137.44274809160305,460.67175572519085,April 04
Senanga,2016,323.8320610687023,November 19,155.5648854961832,479.39694656488547,April 23
Senanga,2017,330.0610687022901,November 26,148.50381679389312,478.5648854961832,April 23
Senanga,2018,322.3206106870229,November 18,171.04580152671755,493.36641221374043,May 08
Senanga,2019,280.0610687022901,October 07,163.93893129770993,444.0,March 19
Senanga,2020,335.58015267175574,December 01,142.25954198473283,477.8396946564886,April 21
Senanga,2021,321.12213740458014,November 17,151.2824427480916,472.40458015267177,April 17
Senga Hill,2000,307.9655172413793,November 03,190.24137931034485,498.2068965517242,May 12
Senga Hill,2001,305.4655172413793,November 01,184.6034482758621,490.0689655172414,May 05
Senga Hill,2002,312.63793103448273,November 08,178.08620689655172,490.7241379310344,May 05
Senga Hill,2003,336.6551724137931,December 02,161.86206896551724,498.51724137931035,May 12
Senga Hill,2004,329.0344827586207,November 25,176.05172413793105,505.08620689655174,May 19
Senga Hill,2005,328.2931034482759,November 24,162.5,490.7931034482759,May 05
Senga Hill,2006,315.4310344827586,November 11,221.18965517241372,536.6206896551723,June 20
Senga Hill,2007,304.01724137931035,October 31,193.396551724138,497.41379310344837,May 11
Senga Hill,2008,316.58620689655174,November 12,188.1206896551724,504.7068965517242,May 18
Senga Hill,2009,310.6551724137931,November 06,185.05172413793105,495.7068965517241,May 10
Senga Hill,2010,326.3965517241379,November 22,166.91379310344828,493.31034482758616,May 08
Senga Hill,2011,347.12068965517244,December 13,160.0344827586207,507.15517241379314,May 21
Senga Hill,2012,322.5689655172414,November 18,193.4655172413793,516.0344827586207,May 30
Senga Hill,2013,313.6034482758621,November 09,175.68965517241378,489.2931034482759,May 04
Senga Hill,2014,327.8965517241379,November 23,172.20689655172413,500.10344827586204,May 15
Senga Hill,2015,324.63793103448273,November 20,180.98275862068965,505.6206896551724,May 19
Senga Hill,2016,324.17241379310343,November 20,188.29310344827587,512.4655172413793,May 26
Senga Hill,2017,325.9655172413793,November 21,166.1551724137931,492.12068965517244,May 07
Senga Hill,2018,331.82758620689657,November 27,169.3448275862069,501.1724137931035,May 16
Senga Hill,2019,340.91379310344826,December 06,174.70689655172413,515.6206896551723,May 29
Senga Hill,2020,337.2068965517241,December 03,172.01724137931035,509.2241379310345,May 23
Senga Hill,2021,323.1551724137931,November 19,176.06896551724137,499.2241379310344,May 14
Serenje,2000,308.97777777777776,November 04,178.42962962962963,487.4074074074074,May 01
Serenje,2001,335.5407407407407,December 01,157.74074074074073,493.2814814814815,May 08
Serenje,2002,343.6222222222222,December 09,150.5185185185185,494.14074074074074,May 09
Serenje,2003,336.97037037037035,December 02,156.25185185185185,493.2222222222222,May 07
Serenje,2004,323.6222222222222,November 19,178.4148148148148,502.037037037037,May 16
Serenje,2005,336.3111111111112,December 02,131.94814814814814,468.25925925925935,April 13
Serenje,2006,320.8740740740741,November 16,175.31851851851852,496.19259259259263,May 11
Serenje,2007,308.76296296296294,November 04,168.17777777777778,476.9407407407407,April 20
Serenje,2008,319.9185185185185,November 15,158.8740740740741,478.7925925925926,April 22
Serenje,2009,316.037037037037,November 12,186.26666666666668,502.3037037037037,May 17
Serenje,2010,327.0,November 23,157.9111111111111,484.9111111111111,April 29
Serenje,2011,350.97777777777776,December 16,130.92592592592592,481.9037037037037,April 25
Serenje,2012,311.7851851851852,November 07,178.66666666666666,490.45185185185187,May 04
Serenje,2013,316.162962962963,November 12,169.35555555555555,485.51851851851853,April 30
Serenje,2014,324.3925925925926,November 20,169.16296296296295,493.55555555555554,May 08
Serenje,2015,323.9555555555556,November 19,159.38518518518518,483.3407407407408,April 27
Serenje,2016,327.45185185185187,November 23,163.4814814814815,490.9333333333334,May 04
Serenje,2017,329.06666666666666,November 25,162.73333333333332,491.79999999999995,May 06
Serenje,2018,329.94074074074075,November 25,169.84444444444443,499.7851851851852,May 14
Serenje,2019,344.2518518518518,December 10,152.74814814814815,497.0,May 11
Serenje,2020,336.4592592592593,December 02,165.83703703703705,502.2962962962963,May 16
Serenje,2021,324.44444444444446,November 20,151.61481481481482,476.0592592592593,April 21
Sesheke,2000,334.8776978417266,November 30,143.75539568345323,478.63309352517985,April 22
Sesheke,2001,305.57553956834533,November 01,179.4244604316547,485.0,April 30
Sesheke,2002,344.1726618705036,December 10,84.92086330935251,429.0935251798561,March 05
Sesheke,2003,291.58992805755395,October 18,82.69064748201438,374.2805755395683,January 09
Sesheke,2004,356.40287769784175,December 22,122.14388489208632,478.54676258992805,April 22
Sesheke,2005,314.61870503597123,November 10,115.15827338129496,429.7769784172662,March 05
Sesheke,2006,316.4172661870504,November 12,157.8273381294964,474.2446043165468,April 19
Sesheke,2007,315.43884892086334,November 11,149.7841726618705,465.22302158273385,April 09
Sesheke,2008,316.6906474820144,November 12,153.93525179856115,470.6258992805756,April 14
Sesheke,2009,295.7841726618705,October 22,157.0359712230216,452.8201438848921,March 28
Sesheke,2010,313.0935251798561,November 09,166.5755395683453,479.66906474820144,April 24
Sesheke,2011,332.48201438848923,November 28,83.18705035971223,415.66906474820144,February 19
Sesheke,2012,334.9280575539568,November 30,117.18705035971225,452.1151079136691,March 27
Sesheke,2013,310.0575539568345,November 06,128.4820143884892,438.5395683453237,March 14
Sesheke,2014,303.0575539568345,October 30,169.31654676258992,472.3741007194244,April 17
Sesheke,2015,321.5539568345324,November 17,135.49640287769785,457.05035971223026,April 01
Sesheke,2016,289.75539568345323,October 16,138.20143884892087,427.9568345323741,March 02
Sesheke,2017,330.9424460431655,November 26,143.59712230215828,474.5395683453238,April 19
Sesheke,2018,322.9640287769784,November 18,169.01438848920864,491.9784172661871,May 06
Sesheke,2019,3.021582733812949,January 03,92.46762589928058,95.48920863309353,April 05
Sesheke,2020,259.42446043165467,September 16,124.30935251798562,383.7338129496403,January 17
Sesheke,2021,324.47482014388487,November 20,141.8273381294964,466.3021582733813,April 11
Shang'ombo,2000,316.7525773195876,November 12,166.31958762886595,483.0721649484535,April 27
Shang'ombo,2001,304.1752577319588,October 31,174.06185567010309,478.23711340206194,April 23
Shang'ombo,2002,333.0824742268041,November 29,149.97938144329896,483.06185567010306,April 28
Shang'ombo,2003,322.50515463917526,November 18,160.95876288659792,483.4639175257732,April 27
Shang'ombo,2004,360.77319587628864,December 26,125.2680412371134,486.041237113402,April 30
Shang'ombo,2005,315.0,November 11,153.9278350515464,468.92783505154637,April 13
Shang'ombo,2006,325.7835051546392,November 21,151.18556701030928,476.9690721649485,April 21
Shang'ombo,2007,317.64948453608247,November 13,159.30927835051546,476.9587628865979,April 20
Shang'ombo,2008,315.12371134020617,November 11,157.98969072164948,473.11340206185565,April 17
Shang'ombo,2009,319.70103092783506,November 15,162.88659793814432,482.58762886597935,April 27
Shang'ombo,2010,320.64948453608247,November 16,176.36082474226805,497.0103092783505,May 12
Shang'ombo,2011,337.1958762886598,December 03,105.6701030927835,442.8659793814433,March 17
Shang'ombo,2012,334.4226804123711,November 30,127.31958762886596,461.7422680412371,April 05
Shang'ombo,2013,296.4742268041237,October 23,157.4742268041237,453.9484536082474,March 29
