district,season_year,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date
Namwala,2006,0.8145815134048462,0.8582751452922821,4,Southern,October 16,March 04
Namwala,2007,1.3753377795219421,1.4150476455688477,5,Southern,October 16,March 04
Namwala,2008,1.619643012682597,1.6098472476005554,6,Southern,October 16,March 04
Namwala,2009,1.9061063289642335,1.892667531967163,5,Southern,October 16,March 04
Namwala,2010,1.8869975209236145,1.8876890540122986,6,Southern,October 16,March 04
Namwala,2011,1.2581566870212555,1.1941211223602295,4,Southern,October 16,March 04
Namwala,2012,1.1778759956359863,1.142587125301361,6,Southern,October 16,March 04
Namwala,2013,0.9874934315681457,0.9975547194480896,5,Southern,October 16,March 04
Namwala,2014,0.22051169350743294,0.23501770198345184,4,Southern,October 16,March 04
Namwala,2015,-0.36737721413373947,-0.3448384702205658,4,Southern,October 16,March 04
Namwala,2016,-0.11334401369094849,-0.0897711664438247,5,Southern,October 16,March 04
Namwala,2017,0.32683734893798827,0.457318514585495,5,Southern,October 16,March 04
Namwala,2018,0.005017752945423104,0.0758625045418739,5,Southern,October 16,March 04
Namwala,2019,-0.24858453311026096,-0.28485068678855896,4,Southern,October 16,March 04
Namwala,2020,-0.24124632030725474,-0.2423049435019493,4,Southern,October 16,March 04
Namwala,2021,-1.0627873800694942,-1.278099775314331,4,Southern,October 16,March 04
Nchelenge,2000,0.5423012574513754,0.44617681205272675,6,Luapula,November 10,May 14
Nchelenge,2001,-0.05126386135816574,-0.08080502599477771,6,Luapula,November 10,May 14
Nchelenge,2002,0.1262612853731428,0.5951773524284363,7,Luapula,November 10,May 14
Nchelenge,2003,-0.8103247185548147,-0.8868936002254486,6,Luapula,November 10,May 14
Nchelenge,2004,-0.08990277384873477,-0.0977840721607208,8,Luapula,November 10,May 14
Nchelenge,2005,-0.8646659453709921,-0.8075616359710693,6,Luapula,November 10,May 14
Nchelenge,2006,-0.37521880865097046,-0.3844973444938659,7,Luapula,November 10,May 14
Nchelenge,2007,0.2425645138802273,0.1528868675231933,7,Luapula,November 10,May 14
Nchelenge,2008,-0.5354310018675668,-0.572250247001648,7,Luapula,November 10,May 14
Nchelenge,2009,0.12040356701860826,0.10980182513594625,6,Luapula,November 10,May 14
Nchelenge,2010,-0.9493055428777423,-0.8966654539108276,7,Luapula,November 10,May 14
Nchelenge,2011,-0.7147416710853577,-0.7248949408531189,5,Luapula,November 10,May 14
Nchelenge,2012,-0.25580168517730534,-0.251514583826065,7,Luapula,November 10,May 14
Nchelenge,2013,0.1651470583941167,0.0765816449420527,6,Luapula,November 10,May 14
Nchelenge,2014,0.08589497059583662,0.1065876632928848,5,Luapula,November 10,May 14
Nchelenge,2015,0.24162071943283078,0.20850659906864166,6,Luapula,November 10,May 14
Nchelenge,2016,-0.9610078505107335,-1.004073977470398,7,Luapula,November 10,May 14
Nchelenge,2017,-1.239883303642273,-1.2270256280899048,5,Luapula,November 10,May 14
Nchelenge,2018,-0.3581164021577154,-0.317486047744751,7,Luapula,November 10,May 14
Nchelenge,2019,-0.24970244526593888,-0.2165211290121078,6,Luapula,November 10,May 14
Nchelenge,2020,0.6732286470276969,0.6699568033218384,7,Luapula,November 10,May 14
Nchelenge,2021,0.1915339410305023,0.2746718525886535,5,Luapula,November 10,May 14
Ndola,2000,0.9578773180643717,0.9112941324710846,6,Copperbelt,November 13,May 07
Ndola,2001,0.8109976996978124,0.7830452919006348,6,Copperbelt,November 13,May 07
Ndola,2002,1.38829345703125,1.3959126472473145,5,Copperbelt,November 13,May 07
Ndola,2003,1.7909934282302857,1.84587037563324,5,Copperbelt,November 13,May 07
Ndola,2004,0.9197079688310623,1.199649453163147,6,Copperbelt,November 13,May 07
Ndola,2005,0.015043575316667585,-0.098771970719099,6,Copperbelt,November 13,May 07
Ndola,2006,0.1884448178112507,0.143459677696228,5,Copperbelt,November 13,May 07
Ndola,2007,0.26885392392675084,0.29557202756404877,6,Copperbelt,November 13,May 07
Ndola,2008,0.6134788021445274,0.48654115200042725,6,Copperbelt,November 13,May 07
Ndola,2009,1.5147119930812292,1.5227361917495728,7,Copperbelt,November 13,May 07
Ndola,2010,1.1622868418693542,1.076027274131775,5,Copperbelt,November 13,May 07
Ndola,2011,1.0848163485527038,1.0730069875717163,5,Copperbelt,November 13,May 07
Ndola,2012,0.7221370687087377,0.8604876697063446,6,Copperbelt,November 13,May 07
Ndola,2013,-0.029731231741607207,0.04515022691339255,6,Copperbelt,November 13,May 07
Ndola,2014,-1.0182088613510132,-0.9547544121742249,5,Copperbelt,November 13,May 07
Ndola,2015,-1.4773463487625123,-1.5441619157791138,5,Copperbelt,November 13,May 07
Ndola,2016,-1.0145345628261566,-0.8488309383392334,5,Copperbelt,November 13,May 07
Ndola,2017,-0.01971285045146945,0.1686809957027435,5,Copperbelt,November 13,May 07
Ndola,2018,0.4327236662308375,0.4219372719526291,6,Copperbelt,November 13,May 07
Ndola,2019,-0.044262471050024024,-0.0323206447064876,5,Copperbelt,November 13,May 07
Ndola,2020,-0.007614953715043781,0.027868121047504198,6,Copperbelt,November 13,May 07
Ndola,2021,-0.6500435113906861,-0.6898795962333679,5,Copperbelt,November 13,May 07
Ngabwe,2000,1.020492951075236,0.9985281527042388,6,Central,November 18,April 22
Ngabwe,2001,0.8368693441152573,0.7901791334152222,6,Central,November 18,April 22
Ngabwe,2002,0.9406848748524984,0.9987577795982361,6,Central,November 18,April 22
Ngabwe,2003,1.2586093425750733,1.3137001991271973,5,Central,November 18,April 22
Ngabwe,2004,-0.02293809254964191,-0.028427690267562866,6,Central,November 18,April 22
Ngabwe,2005,-0.7982631623744965,-0.981840431690216,5,Central,November 18,April 22
Ngabwe,2006,-0.4363694220781326,-0.5295200347900391,5,Central,November 18,April 22
Ngabwe,2007,-0.029968127608299276,0.0113370940089225,5,Central,November 18,April 22
Ngabwe,2008,0.4752610397214691,0.39126281440258026,6,Central,November 18,April 22
Ngabwe,2009,1.443913499514262,1.5433672666549683,6,Central,November 18,April 22
Ngabwe,2010,1.776342233022054,1.6926682591438293,6,Central,November 18,April 22
