,district,season_year,mean_growing_spei,median_growing_spei,n_months
1936,Namwala,2000,0.648865428,0.7292485,5
1937,Namwala,2001,0.6460372980000001,0.6219062,5
1938,Namwala,2002,0.2339113013333333,0.17818676,3
1939,Namwala,2003,0.494158554,0.5303108,5
1940,Namwala,2004,0.07972413999999999,0.48490402,5
1941,Namwala,2005,-0.7224234532499999,-0.8386461000000001,4
1942,Namwala,2006,0.7152938799999999,0.7202578,5
1943,Namwala,2007,1.3753377900000001,1.4150476,5
1944,Namwala,2008,1.57249146,1.5770346,5
1945,Namwala,2009,1.90610632,1.8926675,5
1946,Namwala,2010,1.88645682,1.8856772,5
1947,Namwala,2011,1.2772089,1.1872422,3
1948,Namwala,2012,1.1892788200000002,1.1553979,5
1949,Namwala,2013,0.987493422,0.9975547,5
1950,Namwala,2014,0.27108874899999996,0.287696,5
1951,Namwala,2015,-0.3156919088,-0.26718947,5
1952,Namwala,2016,-0.19424674799999997,-0.19639707,5
1953,Namwala,2017,0.29446766799999996,0.4504656,5
1954,Namwala,2018,0.0939871275,0.0842244175,6
1955,Namwala,2019,-0.22499493666666667,-0.26785716,3
1956,Namwala,2020,-0.24664420333333334,-0.2490028,3
1957,Namwala,2021,-1.0509571919999998,-1.2245574,5
1958,Nchelenge,2000,0.5423012533333332,0.44617681,6
1959,Nchelenge,2001,-0.00863890428571428,0.23482709,7
1960,Nchelenge,2002,0.29476588499999995,0.62613624,6
1961,Nchelenge,2003,-0.83256488,-0.9063852,7
1962,Nchelenge,2004,-0.08763062228571428,-0.08976031,7
1963,Nchelenge,2005,-0.78260958,-0.7236207,7
1964,Nchelenge,2006,-0.464874183875,-0.5089589050000001,8
1965,Nchelenge,2007,0.2668089168142857,0.15288687,7
1966,Nchelenge,2008,-0.5226390257142857,-0.57225025,7
1967,Nchelenge,2009,0.12040356649999999,0.10980182499999999,6
1968,Nchelenge,2010,-0.9331331714285714,-0.89666545,7
1969,Nchelenge,2011,-0.6511593783333333,-0.712949335,6
1970,Nchelenge,2012,-0.29931854509971423,-0.25552854,7
1971,Nchelenge,2013,0.1419629191,0.0028581147,7
1972,Nchelenge,2014,0.18571590999999998,0.17619434,6
1973,Nchelenge,2015,0.185722481,0.193725285,6
1974,Nchelenge,2016,-0.9618111833333334,-1.0333405999999998,6
1975,Nchelenge,2017,-1.19823866,-1.1440599,5
1976,Nchelenge,2018,-0.4352590465714285,-0.31748605,7
1977,Nchelenge,2019,-0.29964041715999995,-0.41603413,5
1978,Nchelenge,2020,0.6796641816666668,0.6879963250000001,6
1979,Nchelenge,2021,0.21885260133333337,0.27762817500000003,6
1980,Ndola,2000,0.9578773266666666,0.91129415,6
1981,Ndola,2001,0.8803639528571429,0.8208449,7
1982,Ndola,2002,1.3445155833333333,1.3863241,6
1983,Ndola,2003,1.738053683333333,1.75233855,6
1984,Ndola,2004,0.91970797,1.19964945,6
1985,Ndola,2005,0.015043576000000003,-0.098771972,6
1986,Ndola,2006,0.21838803666666665,0.23676607,6
1987,Ndola,2007,0.235291251,0.29557203,6
1988,Ndola,2008,0.498072432,0.39209634,5
1989,Ndola,2009,1.4871024,1.5227362,7
1990,Ndola,2010,1.2011555166666668,1.23576305,6
1991,Ndola,2011,1.08481636,1.073007,5
1992,Ndola,2012,0.7221370699999999,0.860487675,6
1993,Ndola,2013,0.028702301957142858,0.095053166,7
1994,Ndola,2014,-0.9462871900000001,-0.93177577,6
1995,Ndola,2015,-1.4190089166666666,-1.4221427,6
1996,Ndola,2016,-1.09194126,-1.09962007,6
1997,Ndola,2017,-0.004658568333333335,0.11964691999999999,6
1998,Ndola,2018,0.42142636166666664,0.40629969,6
1999,Ndola,2019,-0.04426246899999999,-0.032320645,5
2000,Ndola,2020,-0.020138179449999998,0.00073505775,5
2001,Ndola,2021,-0.6202918433333334,-0.6156882,6
2002,Ngabwe,2000,0.977311338,0.7954963,5
2003,Ngabwe,2001,0.8844227159999999,0.79417324,5
2004,Ngabwe,2002,0.91903627,0.95108485,5
2005,Ngabwe,2003,1.2203761333333334,1.2203646,6
2006,Ngabwe,2004,0.17212959999999997,0.4070663,5
2007,Ngabwe,2005,-0.7982631720000001,-0.98184043,5
2008,Ngabwe,2006,-0.35495131999999996,-0.23858117,5
2009,Ngabwe,2007,-0.02996812800000001,0.011337094,5
2010,Ngabwe,2008,0.3491236224,0.2339358,5
2011,Ngabwe,2009,1.38647398,1.5337243,5
2012,Ngabwe,2010,1.7909458399999998,1.6820124,5
2013,Ngabwe,2011,1.096909725,1.12582805,4
2014,Ngabwe,2012,1.040414306,1.0001373,5
2015,Ngabwe,2013,0.45789638499999996,0.5004512249999999,6
2016,Ngabwe,2014,-0.474428975,-0.48540566,6
2017,Ngabwe,2015,-0.6366065540000001,-0.648753,5
2018,Ngabwe,2016,-0.023643706666666636,-0.07110731,6
2019,Ngabwe,2017,1.0999492266666666,1.1051161999999999,6
2020,Ngabwe,2018,1.1191627833333333,1.16976965,6
2021,Ngabwe,2019,0.46266797200000004,0.45118937,5
2022,Ngabwe,2020,0.426177374,0.40392518,5
2023,Ngabwe,2021,-0.35795403400000003,-0.37069923,5
2024,Nkeyema,2000,0.375277664,0.4177895,5
2025,Nkeyema,2001,0.39992251800000006,0.3637497,7
2026,Nkeyema,2002,0.028551230045,-0.029767584865,6
2027,Nkeyema,2003,0.44380295599999997,0.4821984,5
2028,Nkeyema,2004,0.192387456,0.56479543,5
2029,Nkeyema,2005,-0.467280147,-0.665474,5
2030,Nkeyema,2006,0.768022832,0.8446558,5
2031,Nkeyema,2007,1.0783559500000002,1.0101740000000001,6
2032,Nkeyema,2008,1.3262801199999998,1.3162981,5
2033,Nkeyema,2009,1.72986475,1.711318,6
2034,Nkeyema,2010,1.8252121,1.86490715,6
2035,Nkeyema,2011,1.615622325,1.5754166,4
2036,Nkeyema,2012,1.46885026,1.440513,5
2037,Nkeyema,2013,1.1869361,1.22481045,6
2038,Nkeyema,2014,-0.1444451448,-0.250135,5
2039,Nkeyema,2015,-1.13703304,-1.1921868,5
2040,Nkeyema,2016,-1.14677536,-1.1755761,5
2041,Nkeyema,2017,-0.357764024,-0.2851624,5
2042,Nkeyema,2018,-0.44442889333333335,-0.45541346000000005,6
2043,Nkeyema,2019,-0.661703065,-0.68570435,4
2044,Nkeyema,2020,-0.383093406,-0.4393838,5
2045,Nkeyema,2021,-1.27902784,-1.4007083,5
2046,Nsama,2000,0.19849449033333333,0.21246072,6
2047,Nsama,2001,-0.7735471024285713,-0.8913869,7
2048,Nsama,2002,-0.6135069516666667,-0.63889545,6
2049,Nsama,2003,-1.0241373166666665,-1.11000025,6
2050,Nsama,2004,-0.6084113257142858,-0.6644683,7
2051,Nsama,2005,-1.280660242857143,-1.3572043,7
2052,Nsama,2006,-0.95822276,-0.8602609,7
2053,Nsama,2007,-0.44053614999999996,-0.5334749,7
2054,Nsama,2008,-0.6424169814285714,-0.67781514,7
2055,Nsama,2009,0.009344505000000003,0.08486929000000001,6
2056,Nsama,2010,-1.1545253257142858,-1.2611461,7
2057,Nsama,2011,-1.3507615000000002,-1.2294713,5
2058,Nsama,2012,-1.3068989328571428,-1.3613983,7
2059,Nsama,2013,-0.5346202042857143,-0.7147598,7
2060,Nsama,2014,0.33070172,0.31011281999999996,6
2061,Nsama,2015,0.8333160383333333,0.8473193649999999,6
2062,Nsama,2016,0.18021393716666667,0.1486215275,6
2063,Nsama,2017,-0.1687347206,-0.07851547,5
2064,Nsama,2018,0.3835605585714286,0.49940813,7
2065,Nsama,2019,0.9057223616666666,0.8532214,6
2066,Nsama,2020,1.6807449500000002,1.6652426500000002,6
2067,Nsama,2021,1.7271055499999999,1.7547477,6
2068,Nyimba,2000,1.3437016000000002,1.3422855,6
2069,Nyimba,2001,0.982284276,0.9773377,5
2070,Nyimba,2002,0.6325515150000001,0.5671176499999999,4
2071,Nyimba,2003,0.557677676,0.5611863,5
2072,Nyimba,2004,-0.008618981666666673,0.08238609,6
2073,Nyimba,2005,-0.5770094733333334,-0.7351186,3
2074,Nyimba,2006,0.45466716833333337,0.51094163,6
2075,Nyimba,2007,0.992192992,0.95600206,5
2076,Nyimba,2008,0.9796747533333333,0.86551133,6
2077,Nyimba,2009,1.87053118,1.853758,5
2078,Nyimba,2010,1.93429062,1.9720781,5
2079,Nyimba,2011,1.21966935,1.2470599999999998,4
2080,Nyimba,2012,0.9766561016666665,1.01964568,6
2081,Nyimba,2013,0.02627466000000004,0.2221813,5
2082,Nyimba,2014,-0.9039576119999999,-0.8504573,5
2083,Nyimba,2015,-1.162157278,-1.2434177,5
2084,Nyimba,2016,-0.8524752499999999,-0.9003089500000001,6
2085,Nyimba,2017,-0.129513756,-0.075941276,6
2086,Nyimba,2018,-0.114010825,-0.23194874,6
2087,Nyimba,2019,-0.2726077725,-0.28636846000000005,4
2088,Nyimba,2020,-0.22542514566666663,-0.26930687,6
2089,Nyimba,2021,-0.47315255599999995,-0.4380665,5
2090,Pemba,2000,1.0470361883333335,1.05226035,6
2091,Pemba,2001,0.8282799383333334,0.756773465,6
2092,Pemba,2002,0.03853817833333334,-0.070333265,3
2093,Pemba,2003,0.1265170755,0.14226262,6
2094,Pemba,2004,-0.368391791,-0.292032028,6
2095,Pemba,2005,-0.586416006,-0.7541763,5
2096,Pemba,2006,0.5504430339999999,0.4202532,5
2097,Pemba,2007,1.2560817,1.2504369,5
2098,Pemba,2008,1.43801638,1.4514694,5
2099,Pemba,2009,1.7634045999999999,1.7159292,5
2100,Pemba,2010,1.9163623,1.9077704500000001,6
2101,Pemba,2011,1.1730779999999998,1.0977781,4
2102,Pemba,2012,0.992516674,0.97620714,5
2103,Pemba,2013,0.8251295000000001,0.8370272000000001,4
2104,Pemba,2014,0.03785715133333334,0.056236894,6
2105,Pemba,2015,-0.570387238,-0.5350595,5
2106,Pemba,2016,-0.3330979346,-0.3349335,5
2107,Pemba,2017,0.126282398,0.17659569,5
2108,Pemba,2018,-0.24352675236666665,-0.32478357999999996,6
2109,Pemba,2019,-0.39811025333333333,-0.34350884,3
2110,Pemba,2020,-0.32443635333333337,-0.38057002,3
2111,Pemba,2021,-1.1952384200000001,-1.3420151,5
2112,Petauke,2000,1.0887623833333333,1.08620475,6
2113,Petauke,2001,0.4973698366666666,0.5315034000000001,6
2114,Petauke,2002,0.1989634594,0.10558805,5
2115,Petauke,2003,0.16139983419999998,0.1375291,5
2116,Petauke,2004,-0.005995035999999991,0.040170991999999996,6
2117,Petauke,2005,-0.6309695666666667,-0.7544331,3
2118,Petauke,2006,0.7429604049999999,0.91362545,6
2119,Petauke,2007,1.4358146999999999,1.4056427999999999,4
2120,Petauke,2008,0.7290313559999999,0.6523116,5
2121,Petauke,2009,1.9202277,2.01448965,6
2122,Petauke,2010,1.73271388,1.895091,5
2123,Petauke,2011,0.967486225,0.9741773,4
2124,Petauke,2012,1.1218982499999999,1.1731748999999998,6
2125,Petauke,2013,-0.0890531475,-0.114072445,4
2126,Petauke,2014,-0.9814363900000002,-0.9701498150000001,6
2127,Petauke,2015,-1.44920254,-1.5087488,5
2128,Petauke,2016,-1.2843701166666668,-1.2741026500000001,6
2129,Petauke,2017,-0.6199116466666666,-0.58123,6
2130,Petauke,2018,-0.36647538566666665,-0.44149039,6
2131,Petauke,2019,0.029643650882499983,-0.070341003235,4
2132,Petauke,2020,-0.20133808333333333,-0.21421277,6
2133,Petauke,2021,-0.3674060052,-0.43408284,5
2134,Rufunsa,2000,1.8182290333333333,1.8127331500000001,6
2135,Rufunsa,2001,1.45852954,1.51162,5
2136,Rufunsa,2002,0.64360394,0.51592827,3
2137,Rufunsa,2003,0.634254584,0.6891941,5
2138,Rufunsa,2004,0.056743634,0.20077872,5
2139,Rufunsa,2005,-0.6905224866666666,-0.84928286,3
2140,Rufunsa,2006,0.151910047,0.167928399,4
2141,Rufunsa,2007,0.5793039170000001,0.62152916,5
2142,Rufunsa,2008,0.6023413016666667,0.48721888999999996,6
2143,Rufunsa,2009,1.4662201000000001,1.4043796,5
2144,Rufunsa,2010,1.7063244599999998,1.5240877,5
2145,Rufunsa,2011,0.69507049,0.74863865,4
2146,Rufunsa,2012,0.5677481799999999,0.51304048,4
2147,Rufunsa,2013,-0.04888643424999999,-0.1214627385,4
2148,Rufunsa,2014,-0.6472510679999999,-0.66783917,5
2149,Rufunsa,2015,-0.641875052,-0.64065266,5
2150,Rufunsa,2016,-0.3568775399,-0.51197445,5
2151,Rufunsa,2017,0.40857814800000003,0.54548466,5
2152,Rufunsa,2018,0.033044161799999985,-0.028254371,5
2153,Rufunsa,2019,-0.08486506025000001,-0.0762902505,4
2154,Rufunsa,2020,-0.31907981583333334,-0.34192056,6
2155,Rufunsa,2021,-0.6531971672000001,-0.74506086,5
2156,Samfya,2000,0.97776175,1.05412255,6
2157,Samfya,2001,0.1946405906666667,0.14893994700000002,6
2158,Samfya,2002,0.6764876449999999,0.6714498,6
2159,Samfya,2003,0.7981248483333333,0.82815312,6
2160,Samfya,2004,0.6007643233333334,0.65229092,6
2161,Samfya,2005,-0.46594775833333335,-0.42058712,6
2162,Samfya,2006,-0.008879764000000007,-0.042148142,6
2163,Samfya,2007,0.3537010685714286,0.27097562,7
2164,Samfya,2008,0.15706436,0.33886477,5
2165,Samfya,2009,1.5308667428571427,1.5887209,7
2166,Samfya,2010,0.7383929416666666,0.607165635,6
2167,Samfya,2011,0.8955014800000001,0.8531102,5
2168,Samfya,2012,0.8667714083333334,0.8951509,6
2169,Samfya,2013,0.17005315399999998,0.18125508499999998,6
2170,Samfya,2014,-0.43722908216666667,-0.43393499999999996,6
2171,Samfya,2015,-1.04612811,-1.09538385,6
2172,Samfya,2016,-1.3271170166666666,-1.3097847,6
2173,Samfya,2017,-0.8859687116666667,-0.9239403749999999,6
2174,Samfya,2018,0.007521124166666694,0.069363584,6
2175,Samfya,2019,0.2434258622,0.35057616,5
2176,Samfya,2020,1.18909986,1.1831049,5
2177,Samfya,2021,0.6091415216666668,0.62539425,6
2178,Senanga,2000,-0.1650912822,-0.12535372,5
2179,Senanga,2001,0.169362253,0.06895504,5
2180,Senanga,2002,-0.1741720598,-0.3269412,5
2181,Senanga,2003,0.166713052,0.23098454,5
2182,Senanga,2004,0.0191776325,0.03165807500000001,4
2183,Senanga,2005,-0.321998058,-0.4034367,5
2184,Senanga,2006,0.704716578,0.79307926,5
2185,Senanga,2007,1.0627447583333334,1.04651885,6
2186,Senanga,2008,1.51295436,1.5383255,5
2187,Senanga,2009,1.8283615833333335,1.81120785,6
2188,Senanga,2010,1.912039283333333,1.8824855,6
2189,Senanga,2011,1.7004623333333333,1.5953391,3
2190,Senanga,2012,1.3917305,1.4255,5
2191,Senanga,2013,1.0638585833333334,1.06599805,6
2192,Senanga,2014,0.2044982454,0.30972958,5
2193,Senanga,2015,-0.783039902,-0.91284406,5
2194,Senanga,2016,-0.431249868,-0.586985,5
2195,Senanga,2017,0.211424412,0.21219884,5
2196,Senanga,2018,-0.126783335,-0.18636995250000002,6
2197,Senanga,2019,-0.4596294879999999,-0.42064804,5
2198,Senanga,2020,-0.36007940935,-0.2359355887,4
2199,Senanga,2021,-1.190493694,-1.1556813,5
2200,Senga Hill,2000,0.5536787083333333,0.61883694,6
2201,Senga Hill,2001,-0.7359486566666668,-0.77285825,6
2202,Senga Hill,2002,-0.9024392316666668,-0.743624635,6
2203,Senga Hill,2003,-0.52816361,-0.53282416,5
2204,Senga Hill,2004,-0.5491717623333333,-0.6062949,6
2205,Senga Hill,2005,-1.148783205,-1.1277367,6
2206,Senga Hill,2006,-0.0792634918,0.0024071974,7
2207,Senga Hill,2007,0.07840857833333333,0.18330909499999998,6
2208,Senga Hill,2008,-0.6662763383333333,-0.6441651500000001,6
2209,Senga Hill,2009,0.3961076501666667,0.425328045,6
2210,Senga Hill,2010,-1.3139394833333333,-1.3678985,6
2211,Senga Hill,2011,-1.1669820999999998,-1.1539181,5
2212,Senga Hill,2012,-1.1996689833333332,-1.227893,6
2213,Senga Hill,2013,-0.9344055083333332,-0.844247125,6
2214,Senga Hill,2014,-0.33342189233333336,-0.30720621000000004,6
2215,Senga Hill,2015,-0.26083853416666664,-0.180699705,6
2216,Senga Hill,2016,-0.7465732316666666,-0.700971275,6
2217,Senga Hill,2017,-0.9052442183333332,-0.97249453,6
2218,Senga Hill,2018,-0.623536695,-0.59667993,6
2219,Senga Hill,2019,0.043669232,-0.01669237,5
2220,Senga Hill,2020,1.012579772,1.0432945,5
2221,Senga Hill,2021,0.8038780660616668,0.898465525,6
2222,Serenje,2000,1.1528228666666667,1.12136265,6
2223,Serenje,2001,0.530344396,0.5593446,5
2224,Serenje,2002,0.554862372,0.4880966,5
2225,Serenje,2003,0.5752892019999999,0.57497805,5
2226,Serenje,2004,0.11623073,0.200290465,6
2227,Serenje,2005,-0.3693031775000001,-0.43410962000000003,4
2228,Serenje,2006,0.5336184943333334,0.62465445,6
2229,Serenje,2007,1.1081133399999998,1.123569,5
2230,Serenje,2008,0.9756898100000001,0.87556994,5
2231,Serenje,2009,1.9963848833333335,2.0249609,6
2232,Serenje,2010,1.88033106,2.0582464,5
2233,Serenje,2011,1.1972897,1.1689839,4
2234,Serenje,2012,1.0751138716666666,1.0764067499999999,6
2235,Serenje,2013,-0.05961470833333334,-0.02962956,6
2236,Serenje,2014,-1.1320306333333332,-1.1350508499999998,6
2237,Serenje,2015,-1.50298262,-1.5305505,5
2238,Serenje,2016,-1.36254415,-1.3555774,6
2239,Serenje,2017,-0.4743537566666666,-0.41728884,6
2240,Serenje,2018,0.008341765933333335,0.0169522943,6
2241,Serenje,2019,0.1646094726,0.07242096,5
2242,Serenje,2020,0.331667208,0.32947862,5
2243,Serenje,2021,0.067799992,0.117042504,5
2244,Sesheke,2000,-0.48857857199999993,-0.4808297,5
2245,Sesheke,2001,-0.129420576,-0.26501745,5
2246,Sesheke,2002,-0.49565561999999996,-0.5740987,3
2247,Sesheke,2003,-0.3649025166666667,-0.40306127,3
2248,Sesheke,2004,-0.30359563292499997,-0.30581909585,4
2249,Sesheke,2005,-0.733635469,-0.7964653500000001,4
2250,Sesheke,2006,0.574490014,0.6678249,5
2251,Sesheke,2007,1.21792136,1.1721472,5
2252,Sesheke,2008,1.59633048,1.588348,5
2253,Sesheke,2009,1.80578012,1.793612,5
2254,Sesheke,2010,1.86999016,1.8481841,5
2255,Sesheke,2011,1.7726801333333333,1.8760879,3
2256,Sesheke,2012,1.2774499,1.2869446,4
2257,Sesheke,2013,0.9024524375,0.930721125,4
2258,Sesheke,2014,0.28405808333333327,0.43595813,6
2259,Sesheke,2015,-0.653286888,-0.6836691,5
2260,Sesheke,2016,-0.510480762,-0.6132821,5
2261,Sesheke,2017,0.48705437000000007,0.5677229,5
2262,Sesheke,2018,0.14891186338333331,0.18335046,6
2263,Sesheke,2019,0.12096635010000001,0.12789941,3
2264,Sesheke,2020,0.231560515,0.237615605,4
2265,Sesheke,2021,-1.0200854799999999,-1.1256508,5
2266,Shang'ombo,2000,-0.159398416,-0.11976397,5
2267,Shang'ombo,2001,0.2152425274,0.11048745,5
2268,Shang'ombo,2002,-0.079647574,-0.13976051,5
2269,Shang'ombo,2003,-0.08071565519999999,-0.084365435,5
2270,Shang'ombo,2004,-0.22332495200000002,-0.41111356,5
2271,Shang'ombo,2005,-0.5049515519999999,-0.57246464,5
2272,Shang'ombo,2006,0.559259522,0.65694416,5
2273,Shang'ombo,2007,1.05486524,1.0046722,5
2274,Shang'ombo,2008,1.42763968,1.4721437,5
2275,Shang'ombo,2009,1.7232373200000002,1.7075437,5
2276,Shang'ombo,2010,1.8358355666666668,1.8078834000000001,6
2277,Shang'ombo,2011,1.8163473666666665,1.7482328,3
2278,Shang'ombo,2012,1.57396618,1.5967363,5
2279,Shang'ombo,2013,1.3280170999999998,1.2947737,5
2280,Shang'ombo,2014,0.668793726,0.7770413,5
2281,Shang'ombo,2015,-0.5972108319999999,-0.7391786,5
2282,Shang'ombo,2016,-0.358930164,-0.52609974,5
2283,Shang'ombo,2017,0.22810902200000002,0.24497095,5
2284,Shang'ombo,2018,0.397765832,0.42877978,5
2285,Shang'ombo,2019,-0.29091856800000004,-0.2766557,5
2286,Shang'ombo,2020,-0.30774360832000003,-0.06546312,5
2287,Shang'ombo,2021,-0.850933502,-0.65366566,5
2288,Shibuyunji,2000,0.848196436,0.84034276,5
2289,Shibuyunji,2001,0.8153429520000002,0.71862936,5
2290,Shibuyunji,2002,0.4698129633333333,0.34665412,3
2291,Shibuyunji,2003,0.7964700199999999,0.806825,5
2292,Shibuyunji,2004,0.24033119399999991,0.6306765,5
2293,Shibuyunji,2005,-0.693812255,-0.821391975,4
2294,Shibuyunji,2006,0.434242726,0.33165208,5
2295,Shibuyunji,2007,1.031543638,1.0498403,5
2296,Shibuyunji,2008,1.115104772,1.1243867,5
2297,Shibuyunji,2009,1.94626512,1.9765097,5
2298,Shibuyunji,2010,2.02515538,1.9643546,5
2299,Shibuyunji,2011,1.213068575,1.26109625,4
2300,Shibuyunji,2012,1.19060152,1.1124135,5
2301,Shibuyunji,2013,0.643968628,0.60053974,5
2302,Shibuyunji,2014,-0.22359159,-0.21745695,5
2303,Shibuyunji,2015,-0.6146625560000001,-0.58031505,5
2304,Shibuyunji,2016,-0.391781788,-0.46713126,5
2305,Shibuyunji,2017,0.20053614400000003,0.36737224,5
2306,Shibuyunji,2018,-0.05916573,-0.082944065,6
2307,Shibuyunji,2019,-0.49812038,-0.49693269,4
2308,Shibuyunji,2020,-0.382802914,-0.41074413,5
2309,Shibuyunji,2021,-0.935310944,-0.9939687,5
2310,Shiwamg'andu,2000,0.42655519,0.5515546849999999,6
2311,Shiwamg'andu,2001,-0.65320407,-0.7609590900000001,6
2312,Shiwamg'andu,2002,-0.020485133500000013,0.08018010149999999,6
2313,Shiwamg'andu,2003,0.5251153511666666,0.58718377,6
2314,Shiwamg'andu,2004,0.7211600566666666,0.6402901,6
2315,Shiwamg'andu,2005,0.18871567883333332,0.25911537,6
2316,Shiwamg'andu,2006,0.7877832283333334,0.756880815,6
2317,Shiwamg'andu,2007,0.9938422228571427,0.9233011,7
2318,Shiwamg'andu,2008,-0.435261546,-0.6114523,5
2319,Shiwamg'andu,2009,0.8058516899999999,0.77995477,6
2320,Shiwamg'andu,2010,-0.17623967599999996,-0.37366763,5
2321,Shiwamg'andu,2011,-0.541332282,-0.64210194,5
2322,Shiwamg'andu,2012,-0.08314664166666667,-0.071124115,6
2323,Shiwamg'andu,2013,-0.639546155,-0.60183285,6
2324,Shiwamg'andu,2014,-0.8802933616666667,-0.8782265499999999,6
2325,Shiwamg'andu,2015,-1.0889323999999998,-1.1026014,6
2326,Shiwamg'andu,2016,-1.4631689333333335,-1.44423325,6
2327,Shiwamg'andu,2017,-1.0180212466666667,-1.0436452250000001,6
2328,Shiwamg'andu,2018,0.1154201604,0.066746876,5
2329,Shiwamg'andu,2019,0.671709328,0.79384404,5
2330,Shiwamg'andu,2020,1.37769456,1.3895383,5
2331,Shiwamg'andu,2021,0.82600313,0.97350205,6
2332,Siavonga,2000,1.1454792666666667,1.11960405,6
2333,Siavonga,2001,0.703514788,0.5599544,5
2334,Siavonga,2002,-0.29828156666666666,-0.46308997,3
2335,Siavonga,2003,-0.13945159666666665,-0.131471085,6
2336,Siavonga,2004,-0.246348362,-0.1374546,5
2337,Siavonga,2005,-0.68849213,-0.7416626,4
2338,Siavonga,2006,0.5012369299999999,0.35503227,5
2339,Siavonga,2007,1.08759312,1.1694945,5
2340,Siavonga,2008,1.0931596080000001,1.1118791,5
2341,Siavonga,2009,1.7709477599999999,1.7598612,5
2342,Siavonga,2010,1.8510520199999998,1.8897656,5
2343,Siavonga,2011,1.1412138666666667,1.1030889,3
2344,Siavonga,2012,1.1744484,1.1520377499999999,4
2345,Siavonga,2013,1.0008184,0.9652917000000001,4
2346,Siavonga,2014,0.484277928,0.50359476,5
2347,Siavonga,2015,0.07189404,0.11117355,5
2348,Siavonga,2016,0.1210020982,0.17277485,5
2349,Siavonga,2017,0.363404734,0.50024146,5
2350,Siavonga,2018,-0.35720872670000003,-0.32993877,5
2351,Siavonga,2019,-0.3658949733333334,-0.32993877,3
2352,Siavonga,2020,-0.39638761333333333,-0.53612816,3
2353,Siavonga,2021,-1.2233682799999999,-1.3352075,5
2354,Sikongo,2000,0.0026519318333333244,0.0421669305,6
2355,Sikongo,2001,0.23464016285714284,0.1926201,7
2356,Sikongo,2002,-0.10467697666666666,-0.14895909499999999,6
2357,Sikongo,2003,0.1624978075,0.14419748500000001,6
2358,Sikongo,2004,0.010542698000000007,-0.13580911,5
2359,Sikongo,2005,-0.25620582199999997,-0.3255748,5
2360,Sikongo,2006,0.685618462,0.82129097,5
2361,Sikongo,2007,0.8892548950000001,0.79339717,6
2362,Sikongo,2008,1.2769618,1.3178967,5
2363,Sikongo,2009,1.6857771999999998,1.67212755,6
2364,Sikongo,2010,1.7992296500000002,1.7086789,6
2365,Sikongo,2011,1.8686570666666666,1.7905354,3
2366,Sikongo,2012,1.64654688,1.6468074,5
2367,Sikongo,2013,1.4169635166666665,1.4038194499999999,6
2368,Sikongo,2014,0.5039103811666666,0.55983755,6
2369,Sikongo,2015,-0.604815876,-0.6602466,5
2370,Sikongo,2016,-0.5181543110000001,-0.58573866,5
2371,Sikongo,2017,-0.011795030399999995,0.009541282,5
2372,Sikongo,2018,0.147059992,0.20419659,3
2373,Sikongo,2019,-0.21846511679999997,-0.2781043,5
2374,Sikongo,2020,-0.11116906750000001,-0.07610081999999999,4
2375,Sikongo,2021,-0.6513829800000001,-0.5597288,5
2376,Sinazongwe,2000,1.0261858,1.0369814000000002,6
2377,Sinazongwe,2001,0.7284436816666666,0.6402270999999999,6
2378,Sinazongwe,2002,-0.09027986,-0.21874137,3
2379,Sinazongwe,2003,-0.1321642725,-0.129188885,4
2380,Sinazongwe,2004,-0.7315795668,-0.92284197,5
2381,Sinazongwe,2005,-0.9838036125,-1.0751841,4
2382,Sinazongwe,2006,0.4182067828,0.40017974,5
2383,Sinazongwe,2007,1.2004849659999999,1.2045554,5
2384,Sinazongwe,2008,1.4576447399999999,1.4900802,5
2385,Sinazongwe,2009,1.82791444,1.796858,5
2386,Sinazongwe,2010,1.93769135,1.96099875,6
2387,Sinazongwe,2011,1.4278755666666667,1.4534137,3
2388,Sinazongwe,2012,0.9936245349999999,1.00354222,4
2389,Sinazongwe,2013,0.8080567125,0.800252775,4
2390,Sinazongwe,2014,0.5792110066666667,0.5304286,3
2391,Sinazongwe,2015,-0.1010259728,-0.1377106,5
2392,Sinazongwe,2016,0.04930758475,0.051227173,4
2393,Sinazongwe,2017,0.4905206700000001,0.58094615,5
2394,Sinazongwe,2018,0.05191802271666667,-0.01110035185,6
2395,Sinazongwe,2019,-0.07791299789999999,-0.019278057,3
2396,Sinazongwe,2020,-0.11731710333333334,-0.14324456,3
2397,Sinazongwe,2021,-1.044574354,-1.0321697,5
2398,Sinda,2000,1.1806493333333334,1.15282905,6
2399,Sinda,2001,0.603427075,0.594062665,6
2400,Sinda,2002,0.2696737841666667,0.20667963,6
2401,Sinda,2003,0.16334311880000002,0.1437993,5
2402,Sinda,2004,-0.194648755,-0.15633635,6
2403,Sinda,2005,-0.9730382799999999,-1.043885,3
2404,Sinda,2006,0.2288331883333333,0.28365574,6
2405,Sinda,2007,1.0001484925000002,1.0159658999999999,4
2406,Sinda,2008,0.183985882,0.09777843,5
2407,Sinda,2009,1.7546214999999998,1.8429387,6
2408,Sinda,2010,1.7798352333333334,1.6519541,6
2409,Sinda,2011,1.0504674425,1.03150875,4
2410,Sinda,2012,1.4585209833333332,1.4009244500000002,6
2411,Sinda,2013,0.06822737500000002,-0.004186414999999999,4
2412,Sinda,2014,-0.7920871683333334,-0.770461285,6
