,Unnamed: 0,district,season_year,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date
318,318,Chipangali,2010,1.2841941916666666,1.10037535,6,Eastern,November 26,May 04
319,319,Chipangali,2011,0.8326139625,0.800864875,4,Eastern,November 26,May 04
320,320,Chipangali,2012,1.2325037,1.26316975,6,Eastern,November 26,May 04
321,321,Chipangali,2013,-0.1606990412,-0.15183562,5,Eastern,November 26,May 04
322,322,Chipangali,2014,-0.9901238833333332,-1.05426105,6,Eastern,November 26,May 04
323,323,Chipangali,2015,-1.55100668,-1.5897095,5,Eastern,November 26,May 04
324,324,Chipangali,2016,-1.78973355,-1.77215215,6,Eastern,November 26,May 04
325,325,Chipangali,2017,-1.3315507666666666,-1.3314257,6,Eastern,November 26,May 04
326,326,Chipangali,2018,-0.6168460450000001,-0.5501013699999999,6,Eastern,November 26,May 04
327,327,Chipangali,2019,0.1518681815999999,0.06583827,5,Eastern,November 26,May 04
328,328,Chipangali,2020,0.5122795320000001,0.36297032,5,Eastern,November 26,May 04
329,329,Chipangali,2021,0.061594285,0.11881432,4,Eastern,November 26,May 04
330,330,Chipata,2000,0.3008472783333333,0.2737954,6,Eastern,November 26,May 04
331,331,Chipata,2001,-0.072204265,-0.110552095,5,Eastern,November 26,May 04
332,332,Chipata,2002,0.0881635410833333,0.095540862,6,Eastern,November 26,May 04
333,333,Chipata,2003,0.291376462,0.30444112,5,Eastern,November 26,May 04
334,334,Chipata,2004,0.3881156216666667,0.4449031799999999,6,Eastern,November 26,May 04
335,335,Chipata,2005,-0.346447875,-0.4128491,5,Eastern,November 26,May 04
336,336,Chipata,2006,0.548044885,0.55669255,6,Eastern,November 26,May 04
337,337,Chipata,2007,1.116075275,1.1514494,4,Eastern,November 26,May 04
338,338,Chipata,2008,0.1215786545,0.1404358785,6,Eastern,November 26,May 04
339,339,Chipata,2009,1.6765756833333334,1.87895295,6,Eastern,November 26,May 04
340,340,Chipata,2010,1.391447633333333,1.3103083,6,Eastern,November 26,May 04
341,341,Chipata,2011,1.042824075,0.97673345,4,Eastern,November 26,May 04
342,342,Chipata,2012,1.7277444833333335,1.74052065,6,Eastern,November 26,May 04
343,343,Chipata,2013,0.10907858,0.08750626,5,Eastern,November 26,May 04
344,344,Chipata,2014,-0.8696179566666666,-0.9406685,6,Eastern,November 26,May 04
345,345,Chipata,2015,-1.5476942500000002,-1.6290644,6,Eastern,November 26,May 04
346,346,Chipata,2016,-1.6679324666666666,-1.6375117,6,Eastern,November 26,May 04
347,347,Chipata,2017,-1.2333099,-1.21320315,6,Eastern,November 26,May 04
348,348,Chipata,2018,-0.4665629666666667,-0.41238367,6,Eastern,November 26,May 04
349,349,Chipata,2019,0.25249095,0.14620534,5,Eastern,November 26,May 04
350,350,Chipata,2020,0.459735464,0.3400917,5,Eastern,November 26,May 04
351,351,Chipata,2021,0.0938611875,0.1454075,4,Eastern,November 26,May 04
352,352,Chipili,2000,0.8397339254999999,1.0594719,6,Luapula,November 10,May 14
353,353,Chipili,2001,0.2911469716666666,0.31194413,6,Luapula,November 10,May 14
354,354,Chipili,2002,0.8406107016666667,1.0314059,6,Luapula,November 10,May 14
355,355,Chipili,2003,0.1159852423333333,0.215352565,6,Luapula,November 10,May 14
356,356,Chipili,2004,0.6121218500000001,0.7627582,7,Luapula,November 10,May 14
357,357,Chipili,2005,-0.6412248483333333,-0.68745509,6,Luapula,November 10,May 14
358,358,Chipili,2006,-0.0672465933333333,-0.0061684499999999,6,Luapula,November 10,May 14
359,359,Chipili,2007,0.5025607307142858,0.45637992,7,Luapula,November 10,May 14
360,360,Chipili,2008,-0.2723032115714286,-0.22562675,7,Luapula,November 10,May 14
361,361,Chipili,2009,0.7713170833333333,0.78492918,6,Luapula,November 10,May 14
362,362,Chipili,2010,-0.7958331516666667,-0.7970553499999999,6,Luapula,November 10,May 14
363,363,Chipili,2011,-0.49826831,-0.5268366,5,Luapula,November 10,May 14
364,364,Chipili,2012,-0.221909396,-0.360120725,6,Luapula,November 10,May 14
365,365,Chipili,2013,-0.0146711347142856,-0.027531743,7,Luapula,November 10,May 14
366,366,Chipili,2014,-0.2813655753833333,-0.31072794,6,Luapula,November 10,May 14
367,367,Chipili,2015,-0.5553889016666668,-0.5900399199999999,6,Luapula,November 10,May 14
368,368,Chipili,2016,-1.5973696666666666,-1.6123642,6,Luapula,November 10,May 14
369,369,Chipili,2017,-1.2828109166666668,-1.2709636999999998,6,Luapula,November 10,May 14
370,370,Chipili,2018,-0.1729118965714286,-0.019921608,7,Luapula,November 10,May 14
371,371,Chipili,2019,0.0850340968,-0.035151266,5,Luapula,November 10,May 14
372,372,Chipili,2020,1.5397304333333333,1.5247615,6,Luapula,November 10,May 14
373,373,Chipili,2021,0.5775539000000001,0.5292564,6,Luapula,November 10,May 14
374,374,Chirundu,2000,1.03951375,1.03177317,6,Lusaka,November 07,March 31
375,375,Chirundu,2001,0.6833444619999999,0.5945623,5,Lusaka,November 07,March 31
376,376,Chirundu,2002,-0.3363311133333333,-0.5161709,3,Lusaka,November 07,March 31
377,377,Chirundu,2003,-0.268578938,-0.26241186,5,Lusaka,November 07,March 31
378,378,Chirundu,2004,-0.3576621014,-0.20338586,5,Lusaka,November 07,March 31
379,379,Chirundu,2005,-0.90367679,-0.97315593,4,Lusaka,November 07,March 31
380,380,Chirundu,2006,0.1463631925,0.159334695,4,Lusaka,November 07,March 31
381,381,Chirundu,2007,0.7653988825,0.8797048000000001,4,Lusaka,November 07,March 31
382,382,Chirundu,2008,0.839701172,0.8525461,5,Lusaka,November 07,March 31
383,383,Chirundu,2009,1.92861024,1.9426802,5,Lusaka,November 07,March 31
384,384,Chirundu,2010,2.2352728600000003,2.1151946,5,Lusaka,November 07,March 31
385,385,Chirundu,2011,1.0947871999999998,1.051138,3,Lusaka,November 07,March 31
386,386,Chirundu,2012,1.060632208,1.0235007,5,Lusaka,November 07,March 31
387,387,Chirundu,2013,0.74090444,0.65489178,4,Lusaka,November 07,March 31
388,388,Chirundu,2014,0.270755386,0.20811406,5,Lusaka,November 07,March 31
389,389,Chirundu,2015,0.2482151132,0.23132621,5,Lusaka,November 07,March 31
390,390,Chirundu,2016,0.3938671339999999,0.46165776,5,Lusaka,November 07,March 31
391,391,Chirundu,2017,0.6827255560000001,0.8357904,5,Lusaka,November 07,March 31
392,392,Chirundu,2018,-0.1566901768,-0.17677535,5,Lusaka,November 07,March 31
393,393,Chirundu,2019,-0.178406798,-0.17677535,3,Lusaka,November 07,March 31
394,394,Chirundu,2020,-0.370817751,-0.5050849,3,Lusaka,November 07,March 31
395,395,Chirundu,2021,-1.001505688,-1.1275052,5,Lusaka,November 07,March 31
396,396,Chisamba,2000,1.4283374,1.280736,5,Central,November 18,April 22
397,397,Chisamba,2001,1.1828492119999998,1.1013132,5,Central,November 18,April 22
398,398,Chisamba,2002,0.4892467566666666,0.29087728,3,Central,November 18,April 22
399,399,Chisamba,2003,0.91983888,0.9939239,5,Central,November 18,April 22
400,400,Chisamba,2004,0.270224082,0.4966557,5,Central,November 18,April 22
401,401,Chisamba,2005,-0.7387904599999999,-0.8141697,4,Central,November 18,April 22
402,402,Chisamba,2006,0.1736556476,0.09886764,5,Central,November 18,April 22
403,403,Chisamba,2007,0.45567594,0.5064691,5,Central,November 18,April 22
404,404,Chisamba,2008,0.399753608,0.3112221,5,Central,November 18,April 22
405,405,Chisamba,2009,1.67841922,1.6327565,5,Central,November 18,April 22
406,406,Chisamba,2010,1.99997758,1.8635992,5,Central,November 18,April 22
407,407,Chisamba,2011,1.0336446,1.0989616,4,Central,November 18,April 22
408,408,Chisamba,2012,1.05135067,0.9896584,5,Central,November 18,April 22
409,409,Chisamba,2013,0.325501301,0.30491674,5,Central,November 18,April 22
410,410,Chisamba,2014,-0.514845352,-0.49934882,5,Central,November 18,April 22
411,411,Chisamba,2015,-0.6171616,-0.5589061,5,Central,November 18,April 22
412,412,Chisamba,2016,-0.2135175876,-0.29119313,5,Central,November 18,April 22
413,413,Chisamba,2017,0.6532065319999999,0.7864677,5,Central,November 18,April 22
414,414,Chisamba,2018,0.4297150256666666,0.43428505,6,Central,November 18,April 22
415,415,Chisamba,2019,-0.075429268625,-0.099248935,4,Central,November 18,April 22
416,416,Chisamba,2020,-0.4102082859999999,-0.4431467,5,Central,November 18,April 22
417,417,Chisamba,2021,-0.780705612,-0.7888161,5,Central,November 18,April 22
418,418,Chitambo,2000,0.56946652,0.53412075,6,Central,November 18,April 22
419,419,Chitambo,2001,-0.0224452143333333,-0.0383802355,6,Central,November 18,April 22
420,420,Chitambo,2002,0.281145992,0.24871369,5,Central,November 18,April 22
421,421,Chitambo,2003,0.387274454,0.4108178,5,Central,November 18,April 22
422,422,Chitambo,2004,0.3338252883333333,0.3710300199999999,6,Central,November 18,April 22
423,423,Chitambo,2005,-0.1384326599999999,-0.212291705,4,Central,November 18,April 22
424,424,Chitambo,2006,0.7274346966666667,0.8575879799999999,6,Central,November 18,April 22
425,425,Chitambo,2007,1.39863376,1.3772055,5,Central,November 18,April 22
426,426,Chitambo,2008,1.093970026,1.0254028,5,Central,November 18,April 22
427,427,Chitambo,2009,2.0394534833333333,2.0832026,6,Central,November 18,April 22
428,428,Chitambo,2010,1.61349705,1.5347319,6,Central,November 18,April 22
429,429,Chitambo,2011,1.14509632,1.0737556,5,Central,November 18,April 22
430,430,Chitambo,2012,1.088172996666667,1.18844445,6,Central,November 18,April 22
431,431,Chitambo,2013,-0.0222140316666666,0.019136345,6,Central,November 18,April 22
432,432,Chitambo,2014,-0.957863005,-0.9977982,6,Central,November 18,April 22
433,433,Chitambo,2015,-1.5215265333333334,-1.5985542499999998,6,Central,November 18,April 22
434,434,Chitambo,2016,-1.5148515333333332,-1.51026935,6,Central,November 18,April 22
435,435,Chitambo,2017,-0.7023135749999999,-0.688027975,6,Central,November 18,April 22
436,436,Chitambo,2018,-0.1053638818333333,-0.0702657949999999,6,Central,November 18,April 22
437,437,Chitambo,2019,0.1689381962,0.105368145,5,Central,November 18,April 22
438,438,Chitambo,2020,0.481207448,0.36833405,5,Central,November 18,April 22
439,439,Chitambo,2021,0.2276022659999999,0.32963926,5,Central,November 18,April 22
440,440,Choma,2000,0.9425711999999998,0.93974535,6,Southern,October 16,March 04
441,441,Choma,2001,0.7576226883333335,0.70348248,6,Southern,October 16,March 04
442,442,Choma,2002,0.1397088,0.06579373,3,Southern,October 16,March 04
443,443,Choma,2003,0.148954947,0.20515869,4,Southern,October 16,March 04
444,444,Choma,2004,-0.49645511,-0.6742874,5,Southern,October 16,March 04
445,445,Choma,2005,-0.90724493,-1.01408365,4,Southern,October 16,March 04
446,446,Choma,2006,0.554143136,0.5471203,5,Southern,October 16,March 04
447,447,Choma,2007,1.2873563,1.2772249,5,Southern,October 16,March 04
448,448,Choma,2008,1.5135512799999995,1.53166,5,Southern,October 16,March 04
449,449,Choma,2009,1.85035434,1.8435295,5,Southern,October 16,March 04
450,450,Choma,2010,1.8842093,1.87451515,6,Southern,October 16,March 04
451,451,Choma,2011,1.2409269333333333,1.1560081,3,Southern,October 16,March 04
452,452,Choma,2012,1.0415011479999998,1.0186379,5,Southern,October 16,March 04
453,453,Choma,2013,0.8754368079999999,0.90023196,5,Southern,October 16,March 04
454,454,Choma,2014,0.409297352,0.38828886,5,Southern,October 16,March 04
455,455,Choma,2015,-0.3921406939999999,-0.38256776,5,Southern,October 16,March 04
456,456,Choma,2016,-0.088057658,-0.13304347,5,Southern,October 16,March 04
457,457,Choma,2017,0.420326316,0.5275309,5,Southern,October 16,March 04
458,458,Choma,2018,0.1309799783333333,0.105237035,6,Southern,October 16,March 04
459,459,Choma,2019,0.0219754766666666,0.08453004,3,Southern,October 16,March 04
460,460,Choma,2020,-0.0475988033333333,-0.15932423,3,Southern,October 16,March 04
461,461,Choma,2021,-1.25779714,-1.3359977,5,Southern,October 16,March 04
462,462,Chongwe,2000,1.2925623,1.3127928,5,Lusaka,November 07,March 31
463,463,Chongwe,2001,0.972319686,0.9510079,5,Lusaka,November 07,March 31
464,464,Chongwe,2002,0.2236064223333333,0.033437137,3,Lusaka,November 07,March 31
465,465,Chongwe,2003,0.451529326,0.42839792,5,Lusaka,November 07,March 31
466,466,Chongwe,2004,-0.03727135,0.20275468,5,Lusaka,November 07,March 31
467,467,Chongwe,2005,-0.8429260425,-0.941364945,4,Lusaka,November 07,March 31
468,468,Chongwe,2006,0.0436218829999999,-0.118653655,5,Lusaka,November 07,March 31
469,469,Chongwe,2007,0.6521387606,0.6884741,5,Lusaka,November 07,March 31
470,470,Chongwe,2008,0.56315578,0.52130514,5,Lusaka,November 07,March 31
471,471,Chongwe,2009,1.82333546,1.7776418,5,Lusaka,November 07,March 31
472,472,Chongwe,2010,2.25229094,2.0421622,5,Lusaka,November 07,March 31
473,473,Chongwe,2011,0.8927454499999999,0.93247707,4,Lusaka,November 07,March 31
474,474,Chongwe,2012,0.955200174,0.90953124,5,Lusaka,November 07,March 31
475,475,Chongwe,2013,0.4850753799999999,0.41994599,5,Lusaka,November 07,March 31
476,476,Chongwe,2014,-0.21794043582,-0.23279734,5,Lusaka,November 07,March 31
477,477,Chongwe,2015,-0.3348088859999999,-0.31203282,5,Lusaka,November 07,March 31
478,478,Chongwe,2016,0.0282463651999999,-0.06040088,5,Lusaka,November 07,March 31
479,479,Chongwe,2017,0.5871912626,0.8051762,5,Lusaka,November 07,March 31
480,480,Chongwe,2018,0.1371994135,0.0843620655,6,Lusaka,November 07,March 31
481,481,Chongwe,2019,0.0025643536666666,-0.019515209,3,Lusaka,November 07,March 31
482,482,Chongwe,2020,-0.7114022266666667,-0.75723425,6,Lusaka,November 07,March 31
483,483,Chongwe,2021,-1.074826,-1.1244493,5,Lusaka,November 07,March 31
484,484,Gwembe,2000,1.1470748833333333,1.1167018,6,Southern,October 16,March 04
485,485,Gwembe,2001,0.7694878433333333,0.66341315,6,Southern,October 16,March 04
486,486,Gwembe,2002,-0.1766653266666666,-0.33530048,3,Southern,October 16,March 04
487,487,Gwembe,2003,-0.0756894154999999,-0.0642087624999999,6,Southern,October 16,March 04
488,488,Gwembe,2004,-0.4740571834733333,-0.41583677,6,Southern,October 16,March 04
489,489,Gwembe,2005,-0.803091265,-0.8764708999999999,4,Southern,October 16,March 04
490,490,Gwembe,2006,0.472652766,0.34340203,5,Southern,October 16,March 04
491,491,Gwembe,2007,1.141425452,1.1577128,5,Southern,October 16,March 04
492,492,Gwembe,2008,1.30659496,1.3281994,5,Southern,October 16,March 04
493,493,Gwembe,2009,1.7329736800000002,1.675067,5,Southern,October 16,March 04
494,494,Gwembe,2010,1.862668233333333,1.88878405,6,Southern,October 16,March 04
495,495,Gwembe,2011,1.182163,1.1303002,4,Southern,October 16,March 04
496,496,Gwembe,2012,1.094893965,1.06361145,4,Southern,October 16,March 04
497,497,Gwembe,2013,0.9860345,0.9904334,4,Southern,October 16,March 04
498,498,Gwembe,2014,0.3067082479999999,0.35371232,5,Southern,October 16,March 04
499,499,Gwembe,2015,-0.1417548214,-0.14450777,5,Southern,October 16,March 04
500,500,Gwembe,2016,-0.0335557702,-0.05031088,5,Southern,October 16,March 04
501,501,Gwembe,2017,0.1746385399999999,0.23647413,5,Southern,October 16,March 04
502,502,Gwembe,2018,-0.35298528,-0.43452974,6,Southern,October 16,March 04
503,503,Gwembe,2019,-0.5033433933333333,-0.44151008,3,Southern,October 16,March 04
504,504,Gwembe,2020,-0.43910513,-0.54007375,3,Southern,October 16,March 04
505,505,Gwembe,2021,-1.1888152,-1.345362,5,Southern,October 16,March 04
506,506,Ikelenge,2000,-1.298058,-1.3299395,6,North-Western,November 04,May 06
507,507,Ikelenge,2001,-1.8306869,-1.95992,7,North-Western,November 04,May 06
508,508,Ikelenge,2002,-1.8046236857142857,-1.8024968,7,North-Western,November 04,May 06
509,509,Ikelenge,2003,-1.4514562428571427,-1.5282652,7,North-Western,November 04,May 06
510,510,Ikelenge,2004,-0.8715736014285715,-0.884752,7,North-Western,November 04,May 06
511,511,Ikelenge,2005,-0.7418212114285715,-0.71443945,7,North-Western,November 04,May 06
512,512,Ikelenge,2006,-0.36426311,-0.38631317,7,North-Western,November 04,May 06
513,513,Ikelenge,2007,-0.2816782742857143,-0.2789091,7,North-Western,November 04,May 06
514,514,Ikelenge,2008,-0.5730563949999999,-0.57177455,6,North-Western,November 04,May 06
515,515,Ikelenge,2009,-0.4063720757142857,-0.40452242,7,North-Western,November 04,May 06
516,516,Ikelenge,2010,-0.8645098214285714,-0.8654319,7,North-Western,November 04,May 06
517,517,Ikelenge,2011,-1.0436138285714285,-1.0154381,7,North-Western,November 04,May 06
518,518,Ikelenge,2012,-0.9005704057142859,-0.85633546,7,North-Western,November 04,May 06
519,519,Ikelenge,2013,-0.0425716098749999,-0.069827057,8,North-Western,November 04,May 06
520,520,Ikelenge,2014,1.17131414,1.2319898500000002,6,North-Western,November 04,May 06
521,521,Ikelenge,2015,1.1064587285714285,1.0901355,7,North-Western,November 04,May 06
522,522,Ikelenge,2016,0.5804644328571429,0.5285089,7,North-Western,November 04,May 06
523,523,Ikelenge,2017,-0.070314145,0.19841263,6,North-Western,November 04,May 06
524,524,Ikelenge,2018,-0.3132097956666666,-0.15138124,6,North-Western,November 04,May 06
525,525,Ikelenge,2019,0.4382702266666666,0.211225725,6,North-Western,November 04,May 06
526,526,Ikelenge,2020,1.0402793257142855,0.9714032,7,North-Western,November 04,May 06
527,527,Ikelenge,2021,0.5087095017857142,0.4602955,7,North-Western,November 04,May 06
528,528,Isoka,2000,0.5406323116666667,0.5304046,6,Muchinga,November 24,May 12
529,529,Isoka,2001,-0.7566893699999999,-0.63592815,5,Muchinga,November 24,May 12
530,530,Isoka,2002,-0.2759328806666667,-0.228480285,6,Muchinga,November 24,May 12
531,531,Isoka,2003,-0.38718132,-0.3592227,5,Muchinga,November 24,May 12
532,532,Isoka,2004,-0.2865109033333333,-0.27794492,6,Muchinga,November 24,May 12
533,533,Isoka,2005,-1.13195844,-1.1810801,5,Muchinga,November 24,May 12
534,534,Isoka,2006,-0.4935409328571429,-0.5269254,7,Muchinga,November 24,May 12
535,535,Isoka,2007,-0.0457638808,0.042934746,5,Muchinga,November 24,May 12
536,536,Isoka,2008,-1.186390175,-1.1595291,6,Muchinga,November 24,May 12
537,537,Isoka,2009,0.1940367763333333,0.260848665,6,Muchinga,November 24,May 12
538,538,Isoka,2010,-1.063608216666667,-1.029218675,6,Muchinga,November 24,May 12
539,539,Isoka,2011,-0.804529406,-0.8287786,5,Muchinga,November 24,May 12
540,540,Isoka,2012,-0.6198969528571429,-0.61654073,7,Muchinga,November 24,May 12
541,541,Isoka,2013,-0.7031303683333334,-0.5628318000000001,6,Muchinga,November 24,May 12
542,542,Isoka,2014,-0.257846376,-0.22010056,6,Muchinga,November 24,May 12
543,543,Isoka,2015,-0.2194526,-0.207711785,6,Muchinga,November 24,May 12
544,544,Isoka,2016,-0.1714039811666666,-0.0779522345,6,Muchinga,November 24,May 12
545,545,Isoka,2017,-0.165006536,-0.210807505,6,Muchinga,November 24,May 12
546,546,Isoka,2018,0.293398444,0.28116906,5,Muchinga,November 24,May 12
547,547,Isoka,2019,0.6757341066666668,0.670331655,6,Muchinga,November 24,May 12
548,548,Isoka,2020,1.1467291000000002,1.1296734,5,Muchinga,November 24,May 12
549,549,Isoka,2021,1.0354665966666667,1.11983535,6,Muchinga,November 24,May 12
550,550,Itezhi-tezhi,2000,0.536045324,0.57884806,5,Central,November 18,April 22
551,551,Itezhi-tezhi,2001,0.564823074,0.5522702,5,Central,November 18,April 22
552,552,Itezhi-tezhi,2002,0.1395813933333333,0.0634452,3,Central,November 18,April 22
553,553,Itezhi-tezhi,2003,0.38897535,0.43656176,5,Central,November 18,April 22
554,554,Itezhi-tezhi,2004,0.0127139119999999,0.34814358,5,Central,November 18,April 22
555,555,Itezhi-tezhi,2005,-0.6582122692500001,-0.73376675,4,Central,November 18,April 22
556,556,Itezhi-tezhi,2006,0.8253745880000001,0.8886255,5,Central,November 18,April 22
557,557,Itezhi-tezhi,2007,1.40092158,1.4125232,5,Central,November 18,April 22
558,558,Itezhi-tezhi,2008,1.6012129599999998,1.6061448,5,Central,November 18,April 22
559,559,Itezhi-tezhi,2009,1.84048684,1.8405493,5,Central,November 18,April 22
560,560,Itezhi-tezhi,2010,1.85192294,1.8596128,5,Central,November 18,April 22
561,561,Itezhi-tezhi,2011,1.4245798333333333,1.3423905,3,Central,November 18,April 22
562,562,Itezhi-tezhi,2012,1.35460872,1.3413286,5,Central,November 18,April 22
